material_id,composition,target
15152,Y1Sr2Cu2.675Ti0.325O7.1,56.0
9947,Nd1.85Ce0.15Cu0.999Ni0.001O4,19.75
3442,Ce1Rh0.4Ir0.6In5,0.91
12418,Ti70Nb15Si15,4.6
5173,Hf1Ir1Si1,3.5
10325,Pb0.5Cd0.5Sr1.6Ba0.4Ca0.5Y0.5Cu2O7,36.0
6852,La1.79Sr0.21Cu0.96Mn0.04O4,37.0
12287,Tb0.2Er0.8Ni2B2C1,7.1
8972,Na1Pb3,5.62
14689,Y1Ba2Cu2.99Zn0.01O7,87.55
6000,Ir0.125Os0.375Rh0.5,0.46
13798,Y0.962Ba1.987Ca0.05Cu4O8,91.5
1675,Bi1.95Sr1.85Pr0.2Cu1O4,28.0
13213,Y0.125Lu0.875Ba2Cu3O,87.9
13204,W1.75Ru1.25B2,3.38
14285,Y1Ba2Cu2.73Ga0.27O7,67.04
5504,Hg1.4Tl0.6Ba2Ca2Cu3O,65.05
3108,Ca3Rh8B2,4.0
13959,Y1.968Lu0.032Fe3Si5,2.9
11098,Re0.76V0.24,4.52
2306,Bi2Sr2Ca1Cu1.98Co0.02O,68.53333333333333
4299,Eu1Ba2Cu2.85Ga0.15O6.76,43.0
6779,La1.75Sr0.25Cu0.94Co0.06O4,36.4
12694,Tl1Ba2Ca1.8Na0.2Cu3O9,103.03
15162,Y1Sr2Cu2.7Co0.3O6.7,27.0
8541,Mn0.2Fe0.8Se0.85,11.1
6834,La1.78Sr0.22Cu0.98Ni0.02O4,17.549999999999997
12006,Sr1.75K0.25Cu1C1O5,13.0
12913,Tl2Ba2Cu1O6.19,45.3
1493,Bi1.75Pb0.25Sr2Ca1Cu2O8,90.8
3040,Ca1Fe2.94Co0.06As2,17.0
11247,Ru0.5Nb0.5Sr2Gd1.5Ce0.5Cu2O10,25.7
1778,Bi2.15Sr1.85Cu1O5.4,6.0
4461,Fe1.03Se0.5Te0.5,14.3
3377,Ce1Fe1As1H0.21O0.79,48.0
9014,Nb0.1Ta0.9,4.55
10360,Pb0.5Sr2Ca0.5Eu0.5Cu2.5O7,60.0
10251,Os0.89Re0.11,0.7
3332,Ce1Cu1.95Si2.01,0.62
14418,Y1Ba2Cu2.88Fe0.12O,76.1
11541,Sm1.25Pr0.25Ce0.5Sr2Cu2Nb1O10,2.7
3267,Ce0.9La0.1Rh1In5,1.6
707,Ba0.95K0.05Fe1.782Co0.212As2,16.0
7929,La7Ir3,2.33
13920,Y1.04Ba1.96Cu3O6.8,90.6
12789,Tl1Sr2Ca1Cu2O6.58,43.0
14879,Y1Ba2Cu3O6.46,45.0
9495,Nb3Al0.983Ga0.017,18.8
754,Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.6,61.0
5326,Hg0.7Bi0.3Sr2Ca2Cu3O8.35,107.0
1846,Bi2.2Sr1.8Ca1.05Cu2.05Na0.1O8,86.0
2733,C6Ir4O2,2.0
4834,Gd0.95Pr0.05Ba2Cu2.94Mn0.06O7,68.0
6865,La1.7Nd0.15Ca0.056Ba0.094Cu1O4,16.0
9060,Nb0.42Tc0.58,10.9
6648,La1.52Nd0.4Sr0.08Cu1O4,7.98
5768,Ho0.5Pr0.5Ba2Cu3O7,28.3
12499,Tl0.5Ba2Ca3Cu2.5Zn2O12,115.3
11554,Sm1.45Gd0.4Ce0.15Cu1O3.97,19.2
9037,Nb0.2Ta0.8C1,9.0
7163,La1.875Ba0.125Cu1O4,17.077777777777776
5036,Ge1Nb3,11.926473684210526
3658,Cu0.064Ti1Se2,3.62
1693,Bi1.9Pb0.2Sr1.9Cu1O,4.7
12818,Tl1Sr3Ba1Cu2Co3O,52.2
2492,Bi4Sr3Ca2.4Y0.6Cu4O,79.7
10389,Pb0.675Sr2Y0.65Ca0.35Cu2.325O,40.0
9428,Nb2Pd1S4.25Se0.75,3.18
4129,Er1Ba2Cu3O,90.6875
13748,Y0.94Ca0.06Ba2Cu3O6.97,83.4
4570,Fe1Zr2,0.17
9469,Nb3Al0.8Be0.2,17.0
14882,Y1Ba2Cu3O6.49,48.515
4385,Fe0.04Nb0.1Ti0.86,7.4
5571,Hg1Ba2Ca2Cu3F0.8O,128.4
373,Au1Sn1,1.25
6588,La1.25Ba1.65Ca0.1Cu3O7.15,57.3
10298,Pb0.35Sn0.53In0.12Te1,3.5
9505,Nb3Al0.9Se0.1,17.6
129,Al0.2B5Mo1.8,5.7
1171,Bi0.045Sn0.955,3.88
10464,Pb0.9875Tl0.0125Te1,1.35
6838,La1.78Sr0.22Cu0.9975Zn0.0025O4,19.25
8086,Lu0.55Tm0.45Ru1B2,2.94
13624,Y0.8Ca0.2Ba1.95Nd0.05Cu3O,76.0
14629,Y1Ba2Cu2.97Mn0.03O7,91.235
14994,Y1Ba2La1.94Cu3O6.963,91.8
8664,Mo0.816Zr0.034B2,8.14
7958,Li0.34K1Ca2Nb3O10,5.404999999999999
12546,Tl0.5Pb0.5Sr4Cu2C7O21,65.0
13387,Y0.6Pr0.2Ca0.2Ba2Cu3O7,50.55
7040,La1.85Sr0.15Cu0.975Zn0.025O4,7.3
7610,La1Mo6Se8,11.233333333333334
8734,Mo1Os2,5.2
4264,Eu1.4Pr0.6Ba4Cu7O14.632,58.0
15475,Zr1Rh1Si1,10.4
14284,Y1Ba2Cu2.73Fe0.27O7.1,69.0
11984,Sr1.2Ba0.8Y1Cu2.8Al0.2O7.19,16.0
8974,Na2Cs0.75C60,7.0
10740,Pd49.75Ni0.25Sb50,1.5
3052,Ca1La1Ba1Cu2.76Fe0.24O7,22.0
6002,Ir0.135Rh0.135Os0.73,0.22
4530,Fe1Se0.93,7.0
14854,Y1Ba2Cu3Li0.1O7,88.91
6832,La1.78Sr0.22Cu0.97Zn0.03O4,3.3
5887,In0.03Sn0.97Te1.01,1.07
9413,Nb25Ti75,7.2
5890,In0.04Pb0.96,7.075
9642,Nb50.35Zr44.45Mo5.2,9.9
4188,Er4Rh6Sn19,1.2
2856,Ca0.85Pr0.15Fe1As2,21.0
3482,Co0.02Cu0.98Rh2Si4,3.8
1776,Bi2.15Sr1.68Ca1.17Cu2O,68.0
1269,Bi0.8Pb0.1Sr0.8Ca1Cu1.4O,101.0
9185,Nb0.84S0.16,5.6
1799,Bi2.1Sr1.7Ca0.9Cu2O,82.05
5467,Hg0.95Re0.05Ba2Cu1O4.37,96.0
3506,Co1Hf2,0.56
2471,Bi4.1Sr2.4Ca2.4Cu4O,75.0
7612,La1Nd0.85Ce0.15Cu1O4,8.8
6174,Ir1Mo3Nb3Pt1,6.13
295,Au0.278Ga0.722,1.615
5686,Hg1Mg1,0.9349999999999999
12010,Sr1.8Ca0.2V1Fe1As1O3,13.7
3804,Cu1Rh1.7Sn0.3Se4,1.26
5099,H0.6Nb0.8Pd0.2,3.46
3925,Dy1Ba2Cu2.99Zn0.01O7,89.5
14123,Y1Ba1.96Sr0.04Cu3O6.98,91.8
9759,Nd0.7Pr0.3Ba1.5Sr0.5Cu3O,26.0
11837,Sn0.975In0.025Te1,1.13
1757,Bi1Sr1Ca1Cu1O1,96.0
14268,Y1Ba2Cu2.64Fe0.36O7.12,32.0
10969,Pr1Tl2Sr2Ca4Cu5O2,88.0
14956,Y1Ba2Cu3O6.957,91.0
7456,La1Bi1S2F0.5O0.5,5.118125
14776,Y1Ba2Cu3.96Zn0.04O8,48.975
8675,Mo0.8Hf0.2C1,11.4
12900,Tl2Ba2Cu1O5.947,50.0
8262,Lu4Ir6Sn19,3.2
12792,Tl1Sr2Ca1Cu2O6.74,43.0
4388,Fe0.05Ta1S2,3.0
5892,In0.05Pb0.95,7.091
5209,Hf5Re24,4.3
15188,Y1Sr2Cu2.8Re0.2O7,55.0
15137,Y1Sr1.4Ba0.6Cu2.5B0.5O7,24.0
5327,Hg0.7Bi0.3Sr2Ca2Cu3O8.65,104.0
6523,La0.998Gd0.002Al2,2.39
1231,Bi0.4Pd0.6,3.85
1569,Bi1.8Cd0.2Sr2Ca1Cu2O,58.0
15115,Y1Re1B1C1,4.7
10703,Pd2Sn1Y1,4.9
9289,Nb1C0.2N0.64,16.3
6458,La0.92Gd0.08Sn3,4.28
15187,Y1Sr2Cu2.8Re0.2O6.9,43.0
10097,Nd1Fe1As1F0.18O0.82,49.666666666666664
1136,Be22Mo0.6Re0.4,8.3
15263,Y2I1.75Cl0.25C2,10.7
2217,Bi2Sr2Ca0.8Y0.2Cu2I1O8,75.0
4090,Er1Ba2Cu2.82Co0.18O6.74,34.0
1178,Bi0.066Mo0.264Cu2.67Sr2Y1O7.32,31.0
2464,Bi3Rh1,3.175
2765,Ca0.2Ba1.55La1.25Cu3O7.11,59.7
1519,Bi1.7Pb0.3Sr2Ca0.8Y0.2Cu1.94Zn0.06O8,54.4
15481,Zr1Ru1As1,8.716666666666667
9217,Nb0.8Ga0.19Ni0.01,14.1
9830,Nd1.15La0.7Ce0.15Cu1O4,18.5
8375,Mg0.97Cr0.03B2,35.1
5553,Hg1Ba2Ca1Cu2O6.08,92.0
15395,Yb1Ba2Cu2.982Zn0.018O6.9,85.1
9810,Nd0.9La0.1Ba2Cu3O7,91.09
12518,Tl0.5Pb0.5Sr1.6Ca2.4Cu3O9,118.0
5046,Ge2Lu1,2.6
1627,Bi1.8Pb0.4Sr2Ca2Cu3O10,104.0
8005,Li1.2Rh1B1.5,2.5
11916,Sr0.55La0.45Bi1S2F1,3.1
6735,La1.71Sr0.29Cu0.94Co0.06O4,33.0
14146,Y1Ba1.9La0.1Cu3.93Zn0.07O8,17.8
15512,Zr2Co0.85Ni0.15,5.92
1121,Be0.96Re0.04,9.5
12132,Sr2.02Y1.4Ce0.55Cu2.59C0.41O,18.0
3652,Cu0.057Ti1Se2,3.49
8094,Lu0.65Er0.35Ru1B2,6.94
15466,Zr1P1.25Se0.75,6.3
11386,Sb0.011Sn0.989,3.642
13697,Y0.8Pr0.2Ba2Cu3O,70.4
6046,Ir0.43Ru0.57,0.18
2837,Ca0.81La0.19Fe1As2,30.03333333333333
1825,Bi2.1Sr1.9Ca1Cu1.988Zn0.012O,84.0
1160,Be5Pt1,2.3
2777,Ca0.3Ba1.45La1.25Cu3O7.12,69.3
10796,Pr0.88La1Ce0.12Cu1O3.934,24.0
14637,Y1Ba2Cu2.97Zn0.03O,79.0
8252,Lu4.5Tm0.5Ir4Si10,2.84
10418,Pb0.6V0.4Sr2Ca0.6Er0.6Cu2O,62.0
13278,Y0.4Pr0.6Ba1Sr1Cu3O6.92,18.0
10733,Pd34Zr66,2.1
8209,Lu1Pd4B1C0.2,10.0
9989,Nd1Ba1Ca1Cu3O7,43.0
6086,Ir0.75Rh0.2Te2,4.33
13625,Y0.8Ca0.2Ba1.9La0.1Cu4O,80.7
12131,Sr1Ti1O3,0.7141428571428572
10941,Pr1Os1.2Ru2.8Sb12,0.805
5799,Ho0.97La0.03Ni2B2C1,7.44
4533,Fe1Se0.98,8.105
911,Ba1Fe1.948Mo0.052As2,7.4
3013,Ca1Fe0.8Ni0.2As1F1,3.92
1642,Bi1.95Sr1.45Pr0.6Cu1O4,22.0
10351,Pb0.5Hg0.5Sr1.2La0.8Cu1O5,24.0
12732,Tl1Sr1.5Nd0.5Ca1Cu2O7,88.0
11352,Ru1Sr2Gd1.6Ce0.4Cu2O10,30.9
5139,Hf0.34Mo0.66,1.0
6414,La0.85Pr0.15Pb3,1.88
8013,Li1Fe0.98Ni0.02As1,10.58
6938,La1.83Ba0.17Cu1O4,26.9
7526,La1Fe1As0.1P0.9O1,5.96
15138,Y1Sr1.55Ba0.45Cu2.5B0.5O7,16.0
14116,Y1Ba1.95La0.05Cu3O6.96,93.8
6900,La1.81Sr0.19Cu1O4,31.066666666666666
10181,Ni2P2Sr4Sc2O6,3.5250000000000004
1450,Bi1.6Pb0.4Sr2Ca3Cu3.5Si0.5O12,110.0
7884,La3Co3.5Ru0.5Sn13,2.41
14778,Y1Ba2Cu3.972Zn0.028O8,63.0
5990,Ir0.02Nb3Rh0.98,2.43
9313,Nb1Os2,2.52
14649,Y1Ba2Cu2.97Zn0.03O6.93,81.0
10013,Nd1Ba2Cu2.95Ga0.05O6.59,53.0
11659,Sm1Fe0.95Ru0.05As1F0.15O0.85,41.0
4086,Er1Ba2Cu2.79Zn0.12Fe0.09O6.95,42.0
2607,C0.7N0.3Sr2Cu1O5.45,31.0
3416,Ce1Pd5Al2,0.735
12300,Tb1Ni0.74Bi1.9,4.2
13152,V3Si0.2Ge0.8,6.1
7109,La1.85Sr0.15Cu0.995Zn0.005O4,32.3
1792,Bi2.1Sr1.55La0.32Cu1O6,12.1
192,Al1Nb2Ni1,4.2
5217,Hg0.2Cr0.8Sr2Cu1O4,53.6
5128,Hf0.15Nb0.85,9.85
367,Au1Nb3,9.226363636363637
10477,Pb0.9Pt0.1Te2,1.65
5919,In0.5Nb3Zr0.5,6.4
250,As1Nb3,2.353333333333333
10330,Pb0.5Cd0.5Sr1.8Sm1.6Ce0.6Cu2O,35.0
6032,Ir0.35Ta0.65,1.2
10281,Pb0.16Sn0.64In0.2Te1,3.31
12435,Tl0.2Hg0.8Sr2Ba2Cu2Co3O,60.0
5378,Hg0.7V0.3Sr1.6La0.4Cu1O4,47.1
9204,Nb0.8Ga0.13Ni0.07,8.1
4092,Er1Ba2Cu2.82Ni0.18O7,65.0
2010,Bi2Sr1.8Ca1Yb0.2Cu2O8.26,90.1
8940,Na0.75Co0.999Ga0.001H2.6O3.3,4.19
8121,Lu0.8Ca0.2Ba2Cu3O6.13,41.0
4510,Fe1Se0.6S0.4,3.73
14394,Y1Ba2Cu2.85Ni0.15O7,73.675
15478,Zr1Ru0.95Rh0.05P1,6.15
12206,Sr3Rh4Sn13,4.216666666666667
1563,Bi1.84Pb0.34Sr1.91Ca2.03Cu3.06O,105.0
14216,Y1Ba2.85Nd0.15Cu3O7,93.2
8207,Lu1Pd2Si2,0.67
4409,Fe0.5Ba1Sr1Yb1Cu2.5O7.432,29.7
442,B2.32Nb1,9.8
8228,Lu2.5Sc2.5Ir4Si10,7.915
9018,Nb0.21Ti0.61Zr0.18,7.21
5790,Ho0.8La0.2Ni2B2C1,1.3
1534,Bi1.7Pb0.3Sr2Ca1Cu2O0.23,75.75
12916,Tl2Ca0.67Ba2Cu2O,110.0
5399,Hg0.85Re0.15Ba2Cu1O4.58,34.85
5691,Hg1Pb2.3,6.0
10090,Nd1Fe1As0.8P0.2F0.1O0.9,34.1
7463,La1Bi1Se2F0.5O0.5,3.2960000000000003
3631,Cs1Pb0.3Bi3.7Te6,2.9
13802,Y0.975Ca0.025Ba2Cu2.975Al0.025O6.89,94.5
12658,Tl1Ba0.3Sr0.7La1Cu1O5,30.0
13591,Y0.88Ca0.12Sr2Cu2.5Fe0.5O6.89,19.0
5267,Hg0.5Tl1.5Ba2Ca1Cu2O8,80.0
1903,Bi2Rh1,2.2
9303,Nb1C1N1,16.125
9782,Nd0.8Sm0.2Bi1S2F0.3O0.7,4.9
10900,Pr1Ba2Cu3O6.6,60.0
4872,Gd1Ba1.7Pr0.3Cu3O7.06,22.9
8708,Mo0.9Ti0.1C1,13.1
6755,La1.73Sr0.27Cu0.94Ni0.06O4,34.4
10033,Nd1Ba2Cu3O6.78,63.0
5107,H0.938Pd1,5.523
204,Al1Sr2Ca3Cu4O,110.0
3770,Cu1.3Mo6S8,10.3
8009,Li1Fe0.925Co0.075As1,7.66
5027,Ge1.83La1,2.17
8100,Lu0.6Pr0.4Ba1.7Sr0.3Cu3O6.91,47.0
13915,Y0.9Zn0.1Ba2Cu3O7,54.9
9111,Nb0.68Zr0.32,10.05
13579,Y0.85Pr0.15Ni2B2C1,12.0
902,Ba1Fe1.926Co0.074As2,6.2
7110,La1.85Sr0.15Cu0.996Al0.004O4,30.4
11449,Sc4Rh6Sn19,3.2
14054,Y1Ba1.85La0.15Cu4O,63.4
4922,Gd1Ba2Cu2.93Fe0.07O,86.9
10859,Pr1.85Ce0.15Cu0.985Zn0.015O4.065,18.28
2072,Bi2Sr2Ca0.57Y0.43Cu2O8,85.4
611,Ba0.65Na0.35Fe2As2,31.25
8185,Lu1Ni1.83Co0.34B2C1,3.8
7824,La2Cu0.955V0.045O4.056,40.0
14521,Y1Ba2Cu2.94Ga0.06O7,87.29666666666667
6,Ag0.15Bi0.85,5.3
11540,Sm1.25Gd0.6Ce0.15Cu1O3.97,16.8
3572,Cr0.48V0.52,0.1
169,Al0.9Nb3Sb0.1,18.06
10774,Pr0.65Sr0.35Fe1As0.9Sb0.1O1,21.87
4100,Er1Ba2Cu2.85Zn0.12Fe0.03O6.94,50.0
12862,Tl2Ba2Ca1.3Cu0.7Cu3O,107.05
6924,La1.82Sr0.18Cu0.99Zn0.01O4,25.0
12770,Tl1Sr2Ca0.5Y0.5Cu2O6.89,92.0
5239,Hg0.5Bi0.5Sr1.25La0.75Cu1O5,27.0
330,Au0.85Pd0.15Ga2,1.79
1849,Bi2.2Sr1.8Ca1Cu2O8,85.33333333333333
13999,Y1Ba1.5Sr0.5Cu3O6.938,87.6
2819,Ca0.64Na0.36Fe2As2,17.0
639,Ba0.6K0.4O3,30.700000000000003
1615,Bi1.8Pb0.2Sr2Cu1O6,17.0
2227,Bi2Sr2Ca0.925La0.075Cu2O8,57.6
9129,Nb0.7275Zr0.0225Al0.25,14.6
13431,Y0.74Ca0.16Sr2.1Cu2.78S0.22O7,29.95
10395,Pb0.6Cu0.4Sr0.8La1.2Cu1O5.29,25.2
13974,Y1Ba1.36Sr0.64Cu4O8,81.0
1163,Be8Nb5Zr2,5.2
12079,Sr1Ga0.8Si1.2,4.24
9409,Nb25Ti70Zr5,7.5
9332,Nb1Sn2,2.64
13622,Y0.8Ca0.2Ba1.8La0.2Cu3O6.96,78.0
10806,Pr0.8Sr0.2Fe0.85Co0.15As1O1,15.9
7899,La3Pd4Si4,2.065
6069,Ir0.64Rh0.3Se2,8.77
5364,Hg0.7Tl0.3Ba1.8La0.2Cu1O,52.6
9251,Nb0.999Y0.001,9.27
6089,Ir0.76Rh0.18Se2,8.09
2023,Bi2Sr1.8La2Cu0.92Ni0.08O,3.6
8498,Mg1C1Ni2.95Fe0.05,3.72
6594,La1.25Ca0.25Ba1.5Cu3O7.087,62.9
14335,Y1Ba2Cu2.7Zn0.3O6.92,47.2
4758,Gd0.2Nd1.65Ce0.15Cu1O4,18.5
11690,Sm1Fe1As1F0.09O0.91,42.0
13485,Y0.7Ca0.3Ba1Cu2.7Zn0.3O7,45.0
15058,Y1Ni1.86Co0.14B2C1,8.129999999999999
517,Ba0.2La1.8Cu1O4,29.0
6055,Ir0.4Re0.1Rh0.5,0.08
13235,Y0.2Yb0.8Ba2Cu3O6.91,91.4
15156,Y1Sr2Cu2.75Mo0.25O7.1,43.0
658,Ba0.797K0.203Fe2As2,17.0
7667,La1Pd2Si2,0.39
11607,Sm1Ba2Cu2.99Zn0.01O7,91.3
10174,Ni29Zr71,2.7800000000000002
6635,La1.45Nd0.4Sr0.15Cu1O4,14.677777777777777
6792,La1.762Sr0.238Cu1O4,19.5
11506,Sm0.75Gd1.1Ce0.15Cu1O3.97,9.6
10333,Pb0.5Cd0.5Sr2Tb0.6Ca0.4Cu2O7,19.0
3079,Ca1Tl1.8Pb1.2,2.8
730,Ba1.34Eu2Ce0.66Cu3O9,62.0
12374,Ti0.64Nb0.26Ta0.1,8.56
9417,Nb25Zr75,8.3
4322,Eu1Ba2Cu3O6.88,94.0
4122,Er1Ba2Cu2.985Ni0.015O7,89.8
986,Ba1Pt0.3Si1.7,2.6
15499,Zr29.8V59.4Nb10.8,9.58
12307,Tb1Sr2Cu2.7Mo0.3O7.15,37.0
9350,Nb2.55V0.45Au1,5.1
1527,Bi1.7Pb0.3Sr2Ca0.9Nd0.1Cu2O8.27,76.67
12386,Ti0.7V0.3,6.463333333333334
4813,Gd0.8Ca0.05Hf0.15Ba2Cu3O6.86,80.6
4812,Gd0.8Ba1.8Cu3O7,48.55
11587,Sm1Ba1Sr1Cu3O6.94,80.0
4350,Eu1Fe2As2,28.9
10203,O1Re1Ti1,5.74
4278,Eu1.8315Y0.0185Ce0.15Cu1O4,4.3
13226,Y0.28Er0.72Rh4B4,9.05
439,B2.1Nb1,7.449999999999999
2138,Bi2Sr2Ca0.72Y0.28Cu2O8,87.83333333333333
2703,C1W2,3.835
9119,Nb0.6Ru0.4,1.2
4614,Ga0.233V0.767,13.3
5644,Hg1Ba2Cu1O4.055,79.1
9440,Nb2Ta1Sn1,16.4
7003,La1.85Ce0.15Cu0.6Ag0.4O4,19.0
3353,Ce1Fe0.95Co0.05As1F0.1O0.9,23.5
3230,Ce0.6Nd0.4F0.5Bi1S2O0.5,2.99
3055,Ca1La1Ba1Cu2.88Zn0.12O7,14.0
218,Al2Cu1,1.02
771,Ba1.8Sr0.2Yb1Cu3O6,85.6
9429,Nb2Pd1S4.5Se0.5,4.27
10939,Pr1Os0.4Ru3.6Sb12,1.04
11999,Sr1.5Ba0.5Y1Cu2.8Ti0.2O7.2,78.0
3857,Cu7.5V0.5Sr3.94Ca4.06O,75.0
6479,La0.95Nd0.05Pt1Si1,2.76
10716,Pd2Y0.95Tm0.05Sn1,4.12
6042,Ir0.41Nb0.59,9.8
6997,La1.85Ca0.15Cu1O4,22.740000000000002
7818,La2.9Gd0.3Ca0.6Ba3.2Cu0.3O16.503,58.0
8990,Nb0.037Ta0.963,4.51
12297,Tb1Fe1As1O0.82,43.8
13967,Y1Ba0.75Sr1.25Cu3O6.94,74.0
13089,V2.52Mo0.48Si1,5.1
3579,Cr0.67Os0.33,1.03
9964,Nd1.85Y0.15Cu1O4,21.0
14279,Y1Ba2Cu2.6Fe0.4O7.401,82.0
15038,Y1La2Ba3Cu6O14.53,25.6
3262,Ce0.98La0.02Co1In5,2.0
1133,Be22Ga1,5.7
8916,Na0.3Co1H2.8O3.4,4.5
13254,Y0.45Pr0.55Ba2Cu3O6.953,14.4
14664,Y1Ba2Cu2.985Zn0.015O6.95,86.0
11428,Sc0.8Y0.2Ni2B2C1,14.8
842,Ba1Fe1.824Co0.176As2,21.05
15096,Y1Pd3B3C0.3,22.0
3460,Ce1Ru1.97Co0.03,3.5
11681,Sm1Fe1As0.85P0.15F0.12O0.88,17.8
10083,Nd1Fe0.9Rh0.1As1O1,15.8
5508,Hg1.4Tl0.6Ba2Y0.2Ca0.8Cu2O8,42.1
14093,Y1Ba1.8Sc0.2Cu3O6.64,88.8
4015,Er0.76Ca0.24Ba1.4Sr0.6Cu2.76Co0.24O6.84,64.0
1062,Ba2Ca5Cu7O16,78.0
4119,Er1Ba2Cu2.985Co0.015O7,89.0
7020,La1.85Sr0.15Cu0.875V0.125O4,9.11
5012,Ge0.5Cu0.5Sr2Ca1.9Y0.1Cu3O9.3,81.5
1782,Bi2.19Sr2Ca0.81Cu1.93O,89.0
8922,Na0.4H3.6Sb1.16S5.16Ta2O1.8,3.5
10040,Nd1Ba2Cu3O6.94,90.0
6305,La0.05Ce0.95Ru2,7.181
2193,Bi2Sr2Ca0.8Ga0.2Cu2O,76.1
4771,Gd0.5Nd1.35Ce0.15Cu1O4,14.3
8235,Lu2Ir3Si4.5Ge0.5,5.2
10180,Ni2Nb1Sn1,3.15
6268,K0.8Fe1.993Cr0.007Se2,11.0
13020,Tm5Rh6Sn18,2.2199999999999998
560,Ba0.55K0.45Fe2As2,30.1625
8424,Mg1.995Mn0.005B2,37.7
15418,Yb1Sr2Cu2.7Mo0.3O,34.0
4511,Fe1Se0.72,8.0
323,Au0.64Ge0.22Yb0.14,0.655
10640,Pd0.67Se0.33,2.2
4013,Er0.75Tb0.25Ni2B2C1,4.0
11499,Sm0.3Ba0.7Cu1O3,88.8
6595,La1.25Ca0.2Ba1.55Cu3O7.082,50.2
3802,Cu1Rh1.6Sn0.4Se4,0.57
7606,La1Ir2Zn20,0.59
14719,Y1Ba2Cu2.9Ni0.1O6.88,69.5
6472,La0.94Mo6Se8,11.0
2839,Ca0.81Nd0.19Fe1As2,11.0
12607,Tl0.8Zn0.2Ba2Ca2Cu3O9,124.0
3922,Dy1Ba2Cu2.98Ni0.02O6.72,83.0
1034,Ba2Ca2Cu3F1.6O6.2,95.5
11758,Sn0.48Eu0.6Mo6.35S8,9.2
13992,Y1Ba1.5La0.5Cu3O7.22,36.6
11245,Ru0.5Nb0.5Sr2Eu1.5Ce0.5Cu2O,32.0
5198,Hf1V1.85Fe0.15,7.04
4060,Er0.97Gd0.03Rh4B4,8.06
6692,La1.5Pb0.45Sr0.05Cu1O,27.0
9798,Nd0.95Pr0.05Ba2Cu3O6.85,57.2
7811,La2.96Ce0.04In1,7.01
9294,Nb1C0.3N0.62,17.3
12580,Tl0.7Zn0.3Ba2Ca2Cu3O9,119.0
15053,Y1Ni1.7Cu0.3B2C1,10.850000000000001
6751,La1.73Sr0.27Cu0.92Mn0.08O4,37.0
13421,Y0.6Pr0.4Sr2Cu2.7Mo0.3O7,25.9
10730,Pd31Zr69,2.34
4428,Fe0.95Se0.25Te0.75,8.5
7244,La1.8Pr0.2Ca0.4Ba2Cu4.4O10.7348,35.4
7856,La2Cu1O4.09,37.0
984,Ba1Pd0.5Si1.5,0.6
1347,Bi1.5Pb0.2Sr2Ca2Cu2.8Sc0.2O,109.0
5220,Hg0.3La0.7Ba2Ca3Cu2Ag2O10,106.7
1141,Be22Re0.99Ru0.01,9.2
10818,Pr0.93Ce0.07Pt4Ge12,5.52
14164,Y1Ba1.9La0.1Cu4O7.8,67.8
10834,Pr1.48Gd0.37Ce0.15Cu1O4,14.5
10608,Pd0.03Ir1Te2,2.68
13975,Y1Ba1.3Sr0.7Cu3O6.98,84.5
2990,Ca1Ba1La0.8Nd0.2Cu3O7,71.0
655,Ba0.77K0.23Fe2As2,20.25
9474,Nb3Al0.907Ga0.093,19.1
9723,Nd0.2Pr0.3Ca0.5Ba2Cu3O7,100.0
14865,Y1Ba2Cu3O6.3,28.0
9075,Nb0.55V0.45,4.11
6415,La0.85Pr1Sr0.15Cu1O4,32.6
633,Ba0.6K0.4Bi0.99Pr0.01O3,26.4
10935,Pr1Mo6S8,2.55
2045,Bi2Sr2.08Ca0.92Cu2O8,95.3
7972,Li0.5Ti1N1Cl1,16.5
4416,Fe0.5Ba2Tm1Cu2.5O7.43,60.0
13380,Y0.6Eu0.4Ba2Cu3O7,92.6
7315,La1.92Sr0.08Cu1O,20.8
12947,Tm0.99Ca0.01Ba2Cu4O8,79.2
11962,Sr0.925Ba0.075Ti1O3,0.5
1174,Bi0.05In0.95,4.65
13026,V0.5Nb2.5Sn1,14.2
4527,Fe1Se0.8S0.2,10.015
8859,N0.93Nb0.85Zr0.15,13.8
14531,Y1Ba2Cu2.94Ni0.06O6.7,47.4
5127,Hf0.14Re0.86,5.83
2391,Bi2Sr2Ca2Cu3O,103.45714285714287
5373,Hg0.7V0.3Ba2Cu1O4.6,95.0
10191,Ni40Zr60,2.31
2110,Bi2Sr2Ca0.68Y0.32Cu1.94Zn0.06O8,29.3
10447,Pb0.8Yb0.2Mo6Se8,12.2
15297,Y3Ru4Ge13,2.1166666666666667
14893,Y1Ba2Cu3O6.57,56.1
10184,Ni2Zr0.85Nb0.15Ga1,2.4
10903,Pr1Bi1S2F0.5O0.5,3.6725000000000003
1077,Ba4Sr4Si46,5.3
2662,C1Hf0.7Nb0.3,6.1
13673,Y0.8Ca0.2Sr1Ba1Cu2.7Ga0.3O7,64.0
739,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.52,79.0
11161,Rh0.106Ti0.894,4.28
6442,La0.8Y0.2Fe0.98Mn0.02As1F0.11O0.89,14.1
6067,Ir0.63Os0.27Rh0.1,0.4
2611,C0.8N0.2Sr2Cu1O5.3,33.0
2276,Bi2Sr2Ca1Cu1.7Mn0.3O8,40.0
2714,C2Y1,3.8954285714285715
