material_id,composition,target_pred_n0,target_target
7787,La2.7Ca0.6Ba2.7Cu6O14.186,49.11874771118164,74.0
7715,La1Ru2.9175Fe0.0825Si2,4.459339141845703,2.51
11372,Ru7B3,2.8318538665771484,3.05
614,Ba0.665K0.335Bi1O2.985,27.911104202270508,27.3
7371,La1.9Sr0.1Cu0.98Zn0.02O4,8.661121368408203,2.0
5448,Hg0.8W0.2Ba2Ca1Cu2O6.4,129.06390380859375,118.0
318,Au0.499Ga0.501,1.6511287689208984,1.17
7005,La1.85Ce0.15Cu0.8Ag0.2O4,20.100683212280273,16.5
265,As2W1,2.274017333984375,0.9
7147,La1.865Ce0.135Cu1O4,19.663169860839844,21.45
9627,Nb3Sn1,16.881927490234375,17.846
4499,Fe1Se0.39Te0.61,12.257783889770508,14.0
6431,La0.8Pr0.2Ba1Ca1Cu3O7,40.68310546875,52.0
1578,Bi1.8Pb0.2Sr1.61La0.39Cu0.99Ga0.01O,28.020893096923828,21.8
10710,Pd2Y0.7Er0.3Sn1,1.9322395324707031,3.8
2103,Bi2Sr2Ca0.66Y0.34Cu1.96Zn0.04O8,41.039093017578125,51.3
1970,Bi2Sr1.6La0.2Gd0.2Cu1O6,8.081319808959961,27.0
5125,Hf0.05Rh0.04Ti0.91,3.730489730834961,1.7
13126,V2Hf0.9Ti0.1,8.399770736694336,9.19
4663,Ga0.7Hg0.3Sr2Y0.5Ca0.5Cu2O,70.63373565673828,55.0
462,B2Nb0.6,4.92646598815918,8.04
260,As2Cd1Sn1,2.5960044860839844,2.29
12260,Ta1Re1Si1,2.8823699951171875,4.4
2085,Bi2Sr2Ca0.5Y0.5Cu2O,60.801734924316406,55.75
4604,Ga0.15V2Al20,2.7744922637939453,1.53
490,B5Nb1.8Ru0.2,4.176267623901367,6.0
2981,Ca1Ba1La0.2Nd0.8Cu3O7,57.55836486816406,57.0
728,Ba1.2Sr0.8Yb1Cu3O6.61,76.47872924804688,36.7
6500,La0.987Gd0.013Sn3,2.1773605346679688,5.94
12860,Tl2Ba2Ca0.9Y0.1Cu1.96Co0.04O8,95.89485931396484,97.9
7202,La1.88Ca0.12Cu1O4,26.855295181274414,24.0
5030,Ge1.9La1,2.066671371459961,2.17
9020,Nb0.24Tc0.76,10.626836776733398,12.9
13699,Y0.8Pr0.2Ba2Cu3O6.6,46.773895263671875,37.0
4407,Fe0.5Ba1Sr1Y1Cu2.5O7.35,63.889808654785156,60.0
6398,La0.7Y0.3Fe1As1F0.15O0.85,35.62736892700195,36.2
8243,Lu3.5Sc1.5Ir4Si10,4.124919891357422,7.665
10972,Pr2Ba4Cu7O14.21,71.1456298828125,23.0
5854,Ho1Rh3.4Ru0.6B4,2.740264892578125,6.14
8410,Mg0.9Pb0.1B2,30.611879348754883,34.0
10438,Pb0.812Sn0.348Ti2Se5.16,2.2438316345214844,4.02
14306,Y1Ba2Cu2.79Co0.21O7,50.118614196777344,31.55
10036,Nd1Ba2Cu3O6.84,78.20863342285156,93.0
7708,La1Rh3B2,3.599590301513672,2.57
11103,Re0.92V0.08,6.64654541015625,6.8
13154,V3Si0.46Ga0.54,10.381246566772461,7.4
11629,Sm1Ba2Cu3O6.9,79.63674926757812,87.0
13168,V3Si0.8Al0.2,13.191230773925781,14.0
13990,Y1Ba1.5La0.5Cu3O7.17,34.94671630859375,55.55
12173,Sr2Nd0.5Ca0.5Cu2F1O5,54.337745666503906,70.9
11901,Sr0.2Mo1S2,4.649721145629883,5.05
8392,Mg0.996Cu0.004B2,37.96353530883789,38.11
2520,Bi4Sr3Ca3Cu4O16.25,84.88218688964844,83.0
10246,Os0.5V0.5,1.9623603820800781,5.15
14507,Y1Ba2Cu2.94Al0.06O6,77.43157958984375,86.0
4391,Fe0.15Ni0.85Zr2,3.130279541015625,2.31
5015,Ge0.6Pd0.4,2.2692909240722656,3.1
11057,Rb0.8Fe2Se2,30.904834747314453,31.4
7162,La1.875Ba0.075Sr0.05Cu1O4,24.859180450439453,8.8
4175,Er1Rh1.6Ir2.4B4,2.8842639923095703,2.11
9997,Nd1Ba1Sr1Cu3O6.92,69.26956176757812,64.0
10776,Pr0.6Ca0.4Ba2Cu3O7,57.69975662231445,28.25
2673,C1Mo0.85Ta0.15,9.773298263549805,8.9
3256,Ce0.95Yb0.05Co1In5,1.1310310363769531,1.945
7120,La1.85Sr0.15Cu0.99Ga0.01O4,17.863567352294922,24.1
2606,C0.7N0.3Sr2Cu1O5.35,32.7037239074707,35.0
13445,Y0.75Ca0.25Ba2Cu2.75Co0.25O7,77.2553939819336,82.5
7857,La2Cu1O4.093,36.23260498046875,45.0
5242,Hg0.5Bi0.5Sr2Ca0.65Pr0.35Cu2O,97.05162048339844,95.0
3091,Ca2Cu1Cl2.2O2,27.946691513061523,30.0
11658,Sm1Fe0.95Co0.05As1O1,21.909137725830078,5.13
4648,Ga0.5Hg0.5Sr2Y0.3Ca0.7Cu2O,85.92556762695312,54.0
8163,Lu1.94Dy0.06Fe3Si5,4.735193252563477,4.52
7276,La1.8Sr0.2Cu0.995Zn0.005O4,26.692665100097656,22.8
5982,In3Rh1,3.4796409606933594,0.19
11485,Si2W3,2.6202354431152344,2.84
13430,Y0.74Ca0.16Sr1.6Ba0.5Cu2.78S0.22O7,51.454383850097656,54.9
10041,Nd1Ba2Cu3O6.95,78.91905212402344,89.0
6048,Ir0.455Nb0.455O0.09,4.291234970092773,9.2
9644,Nb50Ti25Zr25,10.319881439208984,9.7
3484,Co0.02V0.98,1.4050025939941406,2.61
3217,Ce0.2Nd0.8F0.3Bi1S2O0.7,3.242704391479492,2.35
7952,Li0.18Zr1N1Cl1,14.186613082885742,11.6
10609,Pd0.04Ir0.96Te2,3.035482406616211,2.99
7156,La1.86Sr0.14Cu1O4,28.01858139038086,37.475
14241,Y1Ba2Cu1O,84.13043212890625,89.6
13448,Y0.75Ca0.25Ba2Cu3O6.008,27.070613861083984,34.85
10916,Pr1Fe1As0.2P0.8F0.1O0.9,11.39378547668457,8.71
857,Ba1Fe1.856Cu0.088As2,5.203464508056641,2.15
11648,Sm1Fe0.875Ir0.125As1O1,15.780672073364258,16.5
13155,V3Si0.4Ge0.6,8.394210815429688,7.2
5312,Hg0.75Tl0.25Ba2Ca1.72Sr0.28Cu3O8,137.12060546875,128.0
6246,K0.79Fe1.64Se2,35.606529235839844,30.4
3987,Er0.52Ca0.48Ba1.4Sr0.6Cu2.76Co0.24O6.77,80.56694030761719,54.0
5973,In2Mo15Se19,3.4567527770996094,1.5
1828,Bi2.1Sr1.9Ca1Cu2O8,86.3226089477539,82.333336
7142,La1.85Sr0.15Cu98Ni0.02O4,10.12839126586914,21.96
15125,Y1Ru2Si2,2.4781150817871094,1.1
13200,W0.33Sr2Y1Cu2.67O,45.19437026977539,28.0
15074,Y1Ni1.9Cu0.1B2C1,10.236673355102539,13.75
793,Ba1Cs1Fe4As4,34.015560150146484,26.0
3443,Ce1Rh0.55Ir0.45In5,1.3310928344726562,0.94
1589,Bi1.8Pb0.2Sr1.9La0.1Cu1O,30.86737632751465,20.2
313,Au0.388Ga0.612,1.6668758392333984,1.355
8969,Na1Fe2Se2,33.817081451416016,46.0
10516,Pb1Mo6S8,10.056814193725586,13.4875
7168,La1.875Sr0.125Cu1O4,27.97215461730957,30.04
14362,Y1Ba2Cu2.85Co0.15O7,69.54765319824219,57.1
10527,Pb1Sr0.8Ba1.2Y0.7Ca0.3Cu3O8.41,86.53193664550781,42.0
6372,La0.6Y0.4,3.1456241607666016,1.29
8480,Mg1C0.965Ni3,3.654142379760742,6.3
15019,Y1La0.2Ba1.8Cu3O7.06,65.72431945800781,48.9
14333,Y1Ba2Cu2.7Zn0.3O,37.48720169067383,47.6
15023,Y1La0.2Ba1.8Cu3O7.46,82.7322006225586,89.8
1385,Bi1.6Pb0.4Sr1.6Ca1Nd0.4Cu2O8.17,74.59870910644531,79.0
12651,Tl1.8Ba2Ca0.85Cu2.2O8,112.56150817871094,104.0
698,Ba0.88La0.12Fe2As2,11.44485092163086,22.4
3972,Er0.08La0.92,3.716794967651367,1.435
6954,La1.83Sr0.17Cu0.99Zn0.01O4,21.502147674560547,25.0
3390,Ce1Ir0.8Co0.2Si3,3.545177459716797,0.62
13845,Y0.9Ca0.1Ba2Cu2.9Ni0.1O6.86,71.40821838378906,74.0
13362,Y0.6Ba0.9Cu1O,98.64891052246094,88.0
6103,Ir0.845Ru0.155,-0.166595458984375,0.11
2474,Bi4Ca3Sr3Cu4O16.32,84.87564849853516,80.0
8650,Mo0.6Re0.4,7.592414855957031,11.633333
1039,Ba2Ca2Cu3O,117.09461975097656,104.5
5109,H0.963Pd1,8.730796813964844,6.377
2337,Bi2Sr2Ca1Cu2O10,87.24900817871094,110.0
13394,Y0.6Pr0.4Ba1.4Sr0.6Cu3O6.83,37.33860778808594,45.0
8863,N0.99V1,3.379302978515625,7.91
12420,Tl0.115Pb0.104Sr1.6Ba0.4Ca2Cu3Ag0.4O,113.47021484375,88.0
1488,Bi1.75Pb0.25Sr2Ca1Cu1.9Sn0.4O,101.90733337402344,99.0
7243,La1.8Nd0.2Cu1O4.093,23.916790008544922,25.6
14620,Y1Ba2Cu2.97Co0.03O6.96,91.1397705078125,92.0
14266,Y1Ba2Cu2.64Co0.36O7.03,20.551284790039062,22.0
3595,Cr1Ru2,-0.021381378173828125,2.0
11153,Rh0.06Ti0.94,3.087085723876953,2.6
12525,Tl0.5Pb0.5Sr1.8Yb0.2Mg1Cu2O7,103.07252502441406,64.95
15344,Yb0.85Pr0.15Ba2Cu3O7,90.11116790771484,87.5
2336,Bi2Sr2Ca1Cu2O,94.26950073242188,78.050224
6483,La0.95Y0.05,2.5984039306640625,5.4
2499,Bi4Sr3Ca2.9Tm0.1Cu4O16.36,99.02204895019531,80.0
6992,La1.857Sr0.143Cu1O4,28.022640228271484,36.6
13637,Y0.8Ca0.2Ba2Cu2.8Zn0.2O6.74,19.409961700439453,44.0
13657,Y0.8Ca0.2Ba2Cu3O6.7,53.873046875,76.7
9115,Nb0.6Al0.08N0.79O0.21,14.73036003112793,7.0
4668,Ga0.8In0.2V3,10.754188537597656,12.7
9583,Nb3Sn0.2Al0.8,17.041603088378906,14.6
13215,Y0.14Tm0.85Ba2Cu3O7,92.84288024902344,91.0
9796,Nd0.95Pr0.05Ba2Cu3O6.65,82.47187042236328,26.7
13015,Tm4Y1Rh6Sn18,3.752655029296875,2.61
855,Ba1Fe1.84Co0.16As2,18.705101013183594,22.9
12817,Tl1Sr2Yb0.7Ca0.3Cu2O,66.37407684326172,83.0
3517,Co1Sr2Y0.8Ca0.2Cu2O7,23.44158935546875,20.0
7793,La2.85Pr0.15Se4,2.7912349700927734,4.81
1570,Bi1.8Ga0.2Sr1.8Ca1.2Cu2O8,67.97106170654297,56.5
9130,Nb0.72Pd0.18W0.1,3.137002944946289,1.5
13755,Y0.95Ca0.05Ba1.9Nd0.1Cu3O,89.2910385131836,87.2
5699,Hg1Sr2Cu0.7Cr0.3O,37.78093719482422,56.0
7,Ag0.15Pb0.975Sn0.01,5.994607925415039,7.25
8338,Mg0.8Na0.2B2,38.82111740112305,38.0
15253,Y2I0.6Br1.4C2,7.574546813964844,6.4
1186,Bi0.148Mo0.182Cu0.67Sr2Y1Cu2O,47.174381256103516,30.1
162,Al0.999Mn0.001,0.14496231079101562,0.596
2157,Bi2Sr2Ca0.7Nd0.3Cu2O,78.65522766113281,80.2
12840,Tl2Ba2Ca0.7Y0.3Cu1.96Co0.04O8,64.22333526611328,21.5
13350,Y0.65La0.35B6,2.9392166137695312,4.0
8250,Lu4.5Ho0.5Ir4Si10,4.89338493347168,1.89
8267,Lu5Ir2.8Rh1.2Si10,4.760629653930664,5.66
5660,Hg1Ba2Cu1O4.117,81.09468078613281,82.0
8870,N1Nb1,12.903942108154297,13.544167
9670,Nb76Sn2.4Al19.2Ge2.4,18.982131958007812,16.0
7418,La1Ba1Ca1Cu2.6Ni0.4O6.854,23.441572189331055,24.0
1966,Bi2Sr1.6Eu0.4Cu1O6.301,13.550823211669922,12.5
11486,Si3Sr2,2.3701229095458984,0.55
5000,Ge0.27V0.73,6.415805816650391,6.6
12236,Ta0.52Ti0.48,6.343463897705078,7.86
13433,Y0.74Eu0.35Ba1.91Cu2.81Al0.3O7,45.567134857177734,59.9
815,Ba1Fe1.678Ru0.322As2,13.852991104125977,9.31
740,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.53,60.66378402709961,78.0
5130,Hf0.1Nb0.9,9.28225326538086,9.6
14597,Y1Ba2Cu2.95Zn0.05O6.7,38.54426193237305,25.0
8521,Mg1Pt0.5Au0.5Si1,2.4890499114990234,2.9
6100,Ir0.82Mo0.18,1.1523170471191406,0.5
7977,Li0.6Zr1N1Cl1,13.647878646850586,11.7
15179,Y1Sr2Cu2.8Al0.1W0.1O6,10.984827041625977,17.0
9198,Nb0.87Si0.09N0.13O0.13,11.410491943359375,16.8
15505,Zr2Co0.75Ga0.25,5.017589569091797,5.1
1689,Bi1.9Pb0.1Sr1.9La0.1Cu1O,32.540382385253906,16.0
10724,Pd2Y1Sn1,2.320363998413086,4.55
174,Al1Ce0.0165La3,4.524587631225586,1.45
854,Ba1Fe1.84Co0.13Mn0.03As2,10.848142623901367,8.0
6054,Ir0.4Os0.3Rh0.3,1.1615371704101562,0.37
10596,Pb3.9Ag1.1Bi6Se14,2.1819496154785156,1.7
10010,Nd1Ba2Cu2.925Ni0.075O7,80.50045013427734,80.0
15224,Y2Ba4Cu7O14.85,77.65155792236328,78.0
13803,Y0.975Ca0.025Ba2Cu3O6.72,78.69715118408203,70.8
15046,Y1Ni1.46Pd0.54B2C1,9.745494842529297,10.1
2798,Ca0.4Ba1.35La1.25Cu3O7.15,66.17369079589844,78.8
3726,Cu0.75Co0.25Sr2Y1.3Ce0.7Cu2O8.43,17.33627700805664,24.0
1030,Ba2Ca2Cu3F0.8O7.2,122.39712524414062,120.0
7019,La1.85Sr0.15Ca1Cu2O6.03,31.977628707885742,47.5
11610,Sm1Ba2Cu2.9Zn0.1O6.83,34.9506721496582,29.0
10137,Nd2Cu1FO4,28.400535583496094,21.5
12159,Sr2Cu1Cl1.4O2,31.03461456298828,30.0
11041,Rb0.75Fe1.6Se1.75S0.25,23.803668975830078,24.0
9715,Nb98.68O1.32,6.647727966308594,7.85
8679,Mo0.8V0.2C1,9.672185897827148,12.8
14529,Y1Ba2Cu2.94Ni0.06O6.6,47.40325164794922,40.1
13495,Y0.7Ca0.3Ba2Cu3O6.78,58.561737060546875,78.0
3988,Er0.55Ca0.3Hf0.15Ba2Cu3O7.05,83.84380340576172,72.2
5108,H0.94Pd1,8.345489501953125,6.6
9654,Nb5Si2.2B0.8,6.057960510253906,6.6
12367,Ti0.5V0.5,4.786287307739258,6.905
7992,Li0.99Fe1.01As1,15.465991973876953,14.0
7756,La2.375Ca1.25Ba2.375Cu6O14.062,71.70601654052734,78.0
13984,Y1Ba1.5Ca0.5Cu3O7,81.99260711669922,82.0
5359,Hg0.7Pb0.3Ba2Ca2Cu3O8,138.634521484375,136.5
14532,Y1Ba2Cu2.94Ni0.06O6.78,61.320831298828125,64.6
12520,Tl0.5Pb0.5Sr1.8Yb0.2Ca0.2Mg0.8Cu2O7,107.935302734375,75.2
557,Ba0.557K0.443Bi1O3,26.839174270629883,25.0
7668,La1Pr0.85Sr0.15Cu1O4,26.09303092956543,28.0
293,Au0.25Nb0.75,7.488178253173828,11.1
12956,Tm1.83Ca0.17Cu1O3.99,25.347518920898438,30.0
2129,Bi2Sr2Ca0.6Y0.4Cu1.98Zn0.02O8,61.033626556396484,53.0
4319,Eu1Ba2Cu3O6.5,95.56481170654297,92.0
9501,Nb3Al0.9Be0.1,17.34544563293457,19.8
4117,Er1Ba2Cu2.97Fe0.03O6.94,89.15799713134766,88.0
1404,Bi1.6Pb0.4Sr2Ca0.8Y0.2Cu2O8,83.82422637939453,81.3
10833,Pr1.295Gd0.555Ce0.15Cu1O4,11.283349990844727,13.5
7447,La1Bi1S0.8Se1.2F0.5O0.5,4.472194671630859,3.6
15071,Y1Ni1.98Mn0.02B2C1,7.018375396728516,15.48
897,Ba1Fe1.918Co0.044Cu0.038As2,5.465143203735352,8.7
8455,Mg1B1.89C0.11,33.536380767822266,33.85
736,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.15,44.72520446777344,49.0
9603,Nb3Sn0.6Ga0.4,16.798227310180664,16.0
5856,Ho1Rh3.6Ru0.4B4,2.7104454040527344,6.42
3308,Ce1Co1.95,1.218048095703125,0.87
23,Ag0.7Mo3Se4,4.515871047973633,5.96
2657,C1Hf0.3Mo0.7,5.683444976806641,5.5
15144,Y1Sr2Cu2.65Fe0.35O7.1,31.480850219726562,46.0
7723,La1Ru2Zn20,-1.4510574340820312,0.2
15076,Y1Ni1.9Mn0.1B2C1,6.311220169067383,12.7
4197,Eu0.2Pr0.3Ca0.5Ba2Cu3O7,82.72598266601562,96.0
10111,Nd1Pb1Sr2Ca3Cu4O,42.1921501159668,40.0
13302,Y0.5Ca0.5Ba1.5La0.5Cu3O6.94,83.85857391357422,82.0
12301,Tb1Os1.5Sn2.6,2.0991954803466797,1.4
3135,Ca8.6La1.4Pt3Fe10As18,30.54706573486328,34.5
10449,Pb0.92Mo6S7.5,10.308147430419922,13.98
7224,La1.8Ca0.2Cu1O3.917,29.95637321472168,19.5
15148,Y1Sr2Cu2.65Mo0.35O7.4,33.308345794677734,43.0
13517,Y0.7Pr0.3Ba2Cu3O6.75,36.74516296386719,25.2
9476,Nb3Al0.924Se0.076,18.029541015625,17.6
3767,Cu1.2Co1.8S4,3.2260818481445312,2.0
6942,La1.83Sr0.15Na0.02Cu1O4,30.64044952392578,37.0
14579,Y1Ba2Cu2.95Fe0.05O6.79,65.7312240600586,67.6
7272,La1.8Sr0.2Cu0.993Fe0.007O4,23.590351104736328,27.86
1281,Bi1.08Ta2S5.08,2.557788848876953,2.7
13897,Y0.9Pr0.1Ba2Cu3O6.82,75.71574401855469,82.0
1049,Ba2Ca3Cu4F1O9.0,109.06248474121094,103.0
7039,La1.85Sr0.15Cu0.975V0.025O4,19.048158645629883,29.9
4054,Er0.95Ca0.05Ba2Cu3O6.935,68.1126708984375,86.0
4731,Ga3Sc1,2.3759098052978516,2.1
514,Ba0.1Sr0.9Ti1O3,-0.11455535888671875,0.1
12044,Sr1Fe1.792Co0.208As2,13.036651611328125,13.9
5576,Hg1Ba2Ca2Cu3Fe0.6O,135.23239135742188,130.0
2800,Ca0.4La0.6Ba1.35La0.65Cu2.76Ni0.24O,35.5215950012207,23.6
3139,Ca8.87La1.13Pt3Fe10As18,29.848453521728516,32.8
1302,Bi1.3Pb0.7Sr2Eu1.65Ce0.35Cu2O,33.63059616088867,37.0
12380,Ti0.66Zr0.33,3.669118881225586,1.36
7375,La1.9Sr0.1Cu0.99Ni0.01O4,19.86627197265625,12.3
2260,Bi2Sr2Ca1Cu0.98Fe0.02O8,73.84503173828125,66.0
8819,Mo6Se7.7Te0.3,4.510896682739258,6.66
33,Ag0.845Sb0.155,-0.3660545349121094,0.037
2291,Bi2Sr2Ca1Cu1.952Ni0.048O8,79.42498016357422,74.0
5940,In0.913Pb0.087,4.426671981811523,4.2
11857,Sn0.9Ag0.07Te1,1.6100330352783203,1.73
11152,Rh0.065Zr0.935,4.755243301391602,5.9
9686,Nb79.5Sn2.1Al6.1Ge12.3,12.799970626831055,9.4
11548,Sm1.2Mo6S8,3.7437610626220703,2.4
5702,Hg1Sr2Cu1O4,69.90233612060547,56.0
8951,Na1Fe0.92Co0.08As1,14.473434448242188,7.53
7650,La1Pb1Sr2Ca3Cu4O,43.40904998779297,22.0
9382,Nb2.91Zr0.09Al1,17.00710678100586,14.6
1800,Bi2.1Sr1.7Ca1.1Cu2O,92.09001159667969,86.5
6463,La0.92Tm0.08Ru3Si2,3.3141422271728516,6.8
6757,La1.73Sr0.27Cu0.97Ru0.03O4,14.499296188354492,14.1
11826,Sn0.92In0.08Te1,1.0761375427246094,1.355
14010,Y1Ba1.6La0.4Cu3O7.04,41.35676956176758,59.0
4213,Eu0.6Pr0.4Ba1.6Sr0.4Cu3O7,28.855701446533203,29.0
5329,Hg0.7Cr0.3Sr2Ca1Cu2O,94.93252563476562,80.0
12731,Tl1Sr1.5Lu0.5Ca1Cu2O7,99.75448608398438,82.0
3471,Ce3Pt1In11,1.0983161926269531,0.32
10800,Pr0.89La1Ce0.11Cu1O4,21.759296417236328,24.6
4111,Er1Ba2Cu2.94Zn0.06O6.92,61.15895080566406,69.0
13581,Y0.85Rb0.15Ba2Cu3O6.48,96.82102966308594,91.95
13221,Y0.25Cd0.75Ba2Cu3O7,93.7457504272461,53.2
5941,In0.91Te1,2.061756134033203,2.04
1314,Bi1.4Pb0.6Sr2Ca0.4Nd0.6Cu2O8.24,73.79755401611328,65.0
4795,Gd0.75Pr0.25Ba2Cu3O7,34.718021392822266,51.0
9858,Nd1.32Ba1.68Cu3O,87.6313705444336,20.0
8513,Mg1C1Ni2.9Ru0.1,3.5149288177490234,4.72
12904,Tl2Ba2Cu1O6,66.98747253417969,58.88889
11473,Si10.9V3B0.1,4.537080764770508,15.8
12400,Ti1Ru1P1,5.96992301940918,1.315
7940,La98Lu1.4Tb0.6,2.8275375366210938,3.127
3723,Cu0.6Zn0.4Ir2S4,2.7642269134521484,2.605
6122,Ir0.925Ru0.075,-0.9440040588378906,0.11
11059,Rb1Bi1O3,9.846145629882812,11.0
9183,Nb0.83Pd0.17,2.2999839782714844,2.2
4972,Gd1Ni0.72Bi1.91,2.7509078979492188,4.2
6285,K1Fe2As2,31.53752899169922,3.3294444
5236,Hg0.4Pr1.1Sr2Ca0.5Cu2O7.9,54.91350555419922,76.0
10614,Pd0.074Ti0.926,2.461648941040039,4.85
11687,Sm1Fe1As1F0.075O0.925,33.7459831237793,33.0
12939,Tm0.7Pr0.3Ba2Cu3O6.95,73.49311828613281,64.1
3545,Cr0.027Ti0.973,1.800008773803711,3.5
8074,Lu0.25Y0.75Ni2B2C1,10.777193069458008,14.2
13683,Y0.8La0.2Ba2Cu3O6.9,70.98236083984375,84.0
6703,La1.65Ba0.35Cu1O4,24.115615844726562,4.2
734,Ba1.6Sr0.4Yb0.65Ca0.35Cu2O6.4,73.88363647460938,61.0
5118,H1Cl3C61,98.79415893554688,80.0
3046,Ca1Hg1,0.7975120544433594,1.6
5067,H0.19La1.8Sr0.2Cu0.995Fe0.005O4,21.543231964111328,27.2
4475,Fe1.06Te0.5Se0.5,11.926132202148438,14.0
14391,Y1Ba2Cu2.85Ni0.15O6.84,57.82586669921875,75.0
8149,Lu0.9Gd0.1Ru1B2,4.470813751220703,6.4
4548,Fe1Te0.4Se0.4,10.64419174194336,14.4
7007,La1.85Ce0.15Cu1O4,18.847414016723633,9.25
5527,Hg1.4Tl0.6Ba2Y0.9Ca0.1Cu2O,38.20106887817383,20.3
921,Ba1Fe1.9Ni0.1As2,13.369970321655273,20.15
9164,Nb0.75Ti0.25N0.94,18.569381713867188,16.1
9005,Nb0.15Mo0.85C1,10.946493148803711,11.673
11722,Sm1La0.8Sr0.2Cu1O3.925,25.883394241333008,19.6
12080,Sr1Ga0.9Si1.1,3.0862655639648438,4.73
14064,Y1Ba1.8Cs0.2Cu3O6.58,90.98342895507812,93.3
254,As1Pd2,-0.8102378845214844,1.15
2152,Bi2Sr2Ca0.7Ga0.3Cu2O,70.78797149658203,76.1
4967,Gd1Fe1As1H0.3O0.7,52.70740509033203,45.9
4040,Er0.8Ca0.2Ba2Cu3O6.91,46.40488052368164,76.5
6931,La1.834Sr0.166Cu1O4,28.02204132080078,35.0
9811,Nd0.9La0.95Ce0.15Cu1O4,15.429365158081055,26.0
11148,Rh0.04Ta0.05Ti0.91,3.237100601196289,2.3
6279,K0.9La0.1Bi1O3,2.3833789825439453,5.74
11388,Sb0.02Sn0.98,4.2376556396484375,2.64
2867,Ca0.8La0.2Fe1As1H1,38.881591796875,40.6
10376,Pb0.5V0.5Sr2Ca0.7Y0.3Cu2O,42.564083099365234,61.0
12477,Tl0.5Ba2Ca1.5Mg0.5Cu3.5O10,121.63616943359375,96.5
6896,La1.81Sr0.19Cu0.98Ti0.02O4,21.07814598083496,33.0
7617,La1Nd0.9Ce0.1Cu1O3.974,16.93440818786621,19.9
11234,Ru0.465V0.535,3.084766387939453,5.8
14622,Y1Ba2Cu2.97Fe0.03O7,82.86270141601562,87.73333
6848,La1.79Nd0.1Ba0.11Cu1O4,19.333660125732422,13.0
756,Ba1.6Sr0.4Yb0.8Ca0.2Cu3O6.04,25.843021392822266,13.0
14348,Y1Ba2Cu2.82Zn0.06O7,58.453887939453125,29.9
10304,Pb0.3Yb0.7Mo6Se8,4.554025650024414,7.1
8626,Mo0.52Re0.48,7.9855194091796875,11.1
8429,Mg12Ir19B16,4.677116394042969,4.3
7013,La1.85Sr0.06Ca0.05Ba0.04Cu1O4,27.95499038696289,27.0
14496,Y1Ba2Cu2.92C0.08O,81.42578125,65.0
6999,La1.85Ca1.15Cu2O6,50.12743377685547,40.5
15506,Zr2Co0.75Ni0.25,4.045173645019531,4.91
10847,Pr1.83Ce0.15Cu1O,15.977720260620117,15.0
12746,Tl1Sr1.8Ca0.2Yb1Cu2O7,76.01242065429688,45.0
5886,In0.02Pb0.98,6.636173248291016,7.15
271,Au0.07Zr0.93,3.0347862243652344,2.52
13801,Y0.96Tb0.04Ba2Cu3O7,101.48435974121094,92.01
10557,Pb2Sr2Eu0.65Ca0.35Cu3O8.1,83.12620544433594,71.0
3357,Ce1Fe0.9Co0.1As1O1,12.507001876831055,10.0
4341,Eu1Fe1.78Co0.22As2,6.368194580078125,21.0
1983,Bi2Sr1.6Pr0.4Cu1O6.313,29.10306167602539,21.8
7954,Li0.28Cs1Ca2Nb3O10,4.472650527954102,5.51
15134,Y1Sr0.6Ba1.4Cu2.5B0.5O7,27.720680236816406,47.0
3774,Cu1.6Mo6S8,7.866216659545898,11.3
3599,Cr2Ru1,2.4732418060302734,2.02
5287,Hg0.6V0.4Sr4Cu2C1O9,86.50069427490234,76.0
7069,La1.85Sr0.15Cu0.985Ni0.015O4,19.098878860473633,27.7
2224,Bi2Sr2Ca0.8Yb0.2Cu2O8.26,93.19962310791016,91.65
9353,Nb2.58Ti0.42Al1,15.920772552490234,9.0
6118,Ir0.8Y0.2,1.2184982299804688,3.66
7869,La2Sn5,2.007997512817383,5.4
496,B6La1,3.599639892578125,3.075
9079,Nb0.5Os0.5,2.6692123413085938,2.86
10575,Pb2Sr2Y0.45Ca0.55Cu3O8,81.44113159179688,78.8
8862,N0.99Ti1,5.181221008300781,4.38
8643,Mo0.65Pt0.1Re0.25,9.142509460449219,7.4
13956,Y1.8W0.2C2.9,14.175626754760742,14.5
2704,C22H14K2.9,7.866445541381836,7.0
6962,La1.845Ba0.155Cu1O4,23.611194610595703,26.0
7285,La1.8Sr0.2Cu1O3.95,28.005943298339844,29.7
11392,Sb0.05Sn0.95,3.8259220123291016,3.75
9268,Nb1,4.170495986938477,8.997687
10745,Pd50.745Nb0.255Sb49,1.17596435546875,1.6
6240,K0.74Fe1.67Se1.61S0.4,29.3272762298584,32.0
13606,Y0.8Ca0.2Ba0.7La0.3Cu3O,75.26217651367188,74.1
3664,Cu0.07Ti1Se2,2.6792964935302734,3.9
13652,Y0.8Ca0.2Ba2Cu3O6.51,40.43653869628906,62.6
10508,Pb1Mo6S4Se5,3.0664234161376953,3.64
13784,Y0.95Pr0.05Ba2Cu3O6.85,90.11923217773438,85.5
5577,Hg1Ba2Ca2Cu3Fe0.8O,133.7880096435547,128.4
3530,Co35Zr65,3.1894092559814453,2.48
10361,Pb0.5Sr2Ca0.5Gd0.5Cu2.5O7,56.36732864379883,60.0
