material_id,composition,target_pred_n0,target_target
13051,V0.745Sb0.208Al0.025,6.570011138916016,2.0
13052,V0.746Ga0.169Al0.085,11.043031692504883,11.8
13053,V0.746Sb0.179Al0.075,5.252223968505859,4.3
13054,V0.747Ga0.131Al0.122,9.80978775024414,11.7
13055,V0.749Sb0.157Al0.094,4.733819961547852,5.1
13056,V0.751Sb0.208Al0.041,5.953998565673828,3.4
13057,V0.75Ge0.025Al0.225,10.879888534545898,11.2
13058,V0.75Ge0.13Al0.12,9.240142822265625,11.3
13059,V0.75Ge0.15Al0.1,8.938323974609375,11.7
13060,V0.75Ge0.175Al0.075,8.550020217895508,10.8
13061,V0.75Ge0.1875Al0.0625,8.613933563232422,11.4
13062,V0.75Ge0.2125Al0.0375,9.357965469360352,8.9
13063,V0.75Ge0.225Al0.025,9.915424346923828,8.6
13064,V0.75Ge0.2375Al0.0125,10.379474639892578,7.6
13065,V0.75Ge0.2Al0.05,8.91777229309082,10.3
13066,V0.75Si0.025Al0.225,11.497598648071289,9.8
13067,V0.75Si0.125Al0.125,11.610675811767578,10.4
13068,V0.75Si0.175Al0.075,11.790462493896484,11.1
13069,V0.75Si0.2125Al0.0375,13.01950454711914,12.6
13070,V0.75Si0.225Al0.025,13.528162002563477,13.5
13071,V0.75Si0.22Al0.03,13.331754684448242,13.3
13072,V0.75Si0.2Al0.05,12.487253189086914,11.8
13073,V0.767Ga0.086Al0.147,8.789323806762695,12.1
13074,V0.767Ga0.18Al0.053,11.869873046875,11.5
13075,V0.767Ga0.214Al0.022,13.5035400390625,12.1
13076,V0.77Si0.21Al0.02,13.47022819519043,11.7
13077,V0.783Ga0.138Al0.079,10.150949478149414,10.2
13078,V0.784Ga0.172Al0.044,11.757575988769531,9.4
13079,V0.7Si0.2Al0.1,11.709945678710938,10.6
13080,V0.7Zr0.3,7.73628044128418,8.6
13081,V0.81Cr0.09Al0.1,5.6873321533203125,1.46
13082,V1,4.616359710693359,5.22
13083,V1.5Nb1.5Sb1,3.7027435302734375,7.4
13084,V1N1,5.1855926513671875,8.95
13085,V1Nb2Sn1,9.912158966064453,9.8
13086,V1Ta2Sn1,5.310144424438477,3.7
13087,V2.49Mn0.42Si1,10.763526916503906,8.1
13088,V2.4Mo0.6Si1,5.770761489868164,4.54
13089,V2.52Mo0.48Si1,6.236534118652344,5.1
13090,V2.58Zr0.42Si1,10.48189926147461,8.8
13091,V2.67Pd0.33Si1,7.883832931518555,7.5
13092,V2.739Hf0.261Ga1,10.699060440063477,6.4
13093,V2.742Zr0.258Ga1,12.378927230834961,9.9
13094,V2.754Ti0.246Ga1,12.555828094482422,13.4
13095,V2.778La0.222Ga1,10.670022964477539,7.8
13096,V2.781Co0.219Ga1,8.344198226928711,8.4
13097,V2.793Ni0.207Ga1,9.190540313720703,11.9
13098,V2.799Cr0.201Ga1,10.031618118286133,12.6
13099,V2.799Mo0.201Ga1,12.95004653930664,11.7
13100,V2.79Ce0.21Ga1,8.038200378417969,7.5
13101,V2.79Mo0.21Si1,10.40077018737793,5.59
13102,V2.7Cr0.3Si1,12.389833450317383,11.3
13103,V2.7Mn0.3Si1,12.172626495361328,11.9
13104,V2.7Nb0.3Si1,10.725675582885742,12.8
13105,V2.7Ru0.3Si1,7.055564880371094,2.9
13106,V2.7Ti0.3Si1,11.943136215209961,10.9
13107,V2.7Zr0.3Si1,11.55331802368164,13.2
13108,V2.802Ta0.198Ga1,11.059761047363281,12.3
13109,V2.808Re0.192Si1,10.388422012329102,4.7
13110,V2.814Nb0.186Ga1,11.95199966430664,13.5
13111,V2.865Fe0.135Ga1,10.047172546386719,10.1
13112,V2.883W0.117Ga1,13.677881240844727,11.5
13113,V2.898Mn0.102Ga1,8.978593826293945,9.0
13114,V2.91Mo0.09Si1,13.642518997192383,10.4
13115,V2.928Re0.072Ga1,10.539159774780273,10.8
13116,V2.94Fe0.06Si1,12.59023666381836,13.4
13117,V2.964Mo0.036Si1,14.234981536865234,14.0
13118,V2.979Co0.021Si1,12.70779800415039,16.4
13119,V2.97Mo0.03Si1,14.284412384033203,16.0
13120,V2Hf0.84Nb0.16,9.286176681518555,10.67
13121,V2Hf0.87Ta0.13,9.346582412719727,10.45
13122,V2Hf0.8Ti0.2,8.617849349975586,8.8
13123,V2Hf0.95Y0.05,7.315454483032227,9.22
13124,V2Hf0.9Nb0.1,9.580345153808594,9.93
13125,V2Hf0.9Ta0.1,9.524768829345703,9.82
13126,V2Hf0.9Ti0.1,9.284416198730469,9.19
13127,V2Hf0.9Y0.1,7.480739593505859,9.19
13128,V2Ir1B2,3.5160789489746094,1.12
13129,V2Nb1Sn1,5.914348602294922,5.5
13130,V2Ta1Sn1,4.218494415283203,2.8
13131,V2Zr1,7.274345397949219,8.346666
13132,V3Ga0.1Sn0.9,11.333721160888672,3.8
13133,V3Ga0.2Si0.8,13.175920486450195,10.5
13134,V3Ga0.4Si0.6,12.04403305053711,8.7
13135,V3Ga0.5Sn0.5,6.962202072143555,5.6
13136,V3Ga0.6Si0.4,11.031145095825195,9.5
13137,V3Ga0.78Sn0.22,6.713773727416992,6.9
13138,V3Ga0.793Sb0.207,6.998994827270508,6.9
13139,V3Ga0.7Sn0.3,6.665189743041992,7.2
13140,V3Ga0.8Si0.2,11.1820068359375,11.9
13141,V3Ga0.937In0.063,12.846458435058594,11.5
13142,V3Ga0.957Ge0.043,11.196718215942383,13.1
13143,V3Ga0.975Bi0.025,7.031993865966797,14.7
13144,V3Ga0.994Cd0.006,10.708513259887695,11.2
13145,V3Ga0.999Zn0.001,13.86063003540039,10.2
13146,V3Ga0.9Sn0.1,7.054805755615234,10.7
13147,V3Ge0.7Al0.3,8.550020217895508,11.17
13148,V3Ge0.8Al0.2,8.91777229309082,11.02
13149,V3Ge0.9Al0.1,9.915424346923828,8.8
13150,V3Si0.1Ga0.9,12.168607711791992,10.6
13151,V3Si0.25Ga0.75,10.87635612487793,8.1
13152,V3Si0.2Ge0.8,8.468505859375,6.1
13153,V3Si0.2Sn0.8,8.950654983520508,6.4
13154,V3Si0.46Ga0.54,11.254339218139648,7.4
13155,V3Si0.4Ge0.6,8.397655487060547,7.2
13156,V3Si0.4Sn0.6,8.418594360351562,9.8
13157,V3Si0.52Ga0.48,11.598148345947266,7.8
13158,V3Si0.5Ga0.5,11.479677200317383,8.6
13159,V3Si0.68Ga0.32,12.475730895996094,9.4
13160,V3Si0.6Al0.4,11.615886688232422,10.1
13161,V3Si0.6Ge0.4,10.023717880249023,8.7
13162,V3Si0.6Sn0.4,8.978485107421875,9.7
13163,V3Si0.72Ga0.28,12.713871002197266,10.5
13164,V3Si0.76Al0.24,12.148628234863281,11.2
13165,V3Si0.76Be0.24,14.93208122253418,15.6
13166,V3Si0.79Ga0.21,13.115829467773438,10.7
13167,V3Si0.87Ga0.13,13.532119750976562,13.3
13168,V3Si0.8Al0.2,12.487253189086914,14.0
13169,V3Si0.8Sn0.2,9.863409042358398,12.85
13170,V3Si0.986Sb0.014,12.211845397949219,10.5
13171,V3Si0.98Al0.02,14.694303512573242,16.12
13172,V3Si0.99Be0.01,17.559066772460938,16.6
13173,V3Si0.9Al0.1,13.528162002563477,14.0
13174,V3Si0.9Ge0.1,12.938055038452148,14.0
13175,V50Ti40Mo10,5.937257766723633,6.2
13176,V50Ti40Ta10,4.248546600341797,4.6
13177,V50Ti40Zr10,7.303245544433594,5.5
13178,V50Ti45Mo5,6.354862213134766,6.9
13179,V50Ti45Ta5,4.673410415649414,4.55
13180,V50Ti45Zr5,7.032474517822266,7.0
13181,V50Ti49.5Ta0.5,4.709625244140625,4.505
13182,V50Ti49Mo1,5.911338806152344,6.9
13183,V50Ti49Ta1,4.7801666259765625,4.51
13184,V50Ti49Zr1,7.276279449462891,7.7
13185,V66.6Zr33.3,7.274345397949219,9.64
13186,V75Ge12.5Sb12.49,4.396745681762695,4.71
13187,V75Ge20Sb5,5.87129020690918,5.86
13188,V75Ge20Sn5,6.203510284423828,5.46
13189,V75Si12.5Ga12.5,11.479677200317383,8.15
13190,V75Si12.5Ge12.5,9.004581451416016,8.58
13191,V75Si2.57Ga22.4,12.11357307434082,13.32
13192,V75Si20Ga5,13.175920486450195,12.33
13193,V75Si20Ge5,11.849454879760742,12.15
13194,V75Si5Ga20,11.182003021240234,10.58
13195,V75Si5Ge20,8.468505859375,6.76
13196,W0.014Zr0.986,3.485565185546875,3.64
13197,W0.054Zr0.946,3.258199691772461,3.88
13198,W0.25Sn0.875Mo6S8,11.731809616088867,13.635
13199,W0.25Sr2Ce2.01Y0.99Cu2.75O11,45.041648864746094,53.0
13200,W0.33Sr2Y1Cu2.67O,23.56191062927246,28.0
13201,W0.474O0.106C0.42,4.972173690795898,3.85
13202,W0.801Zr0.199,4.818107604980469,2.01
13203,W1,1.5850715637207031,0.0157
13204,W1.75Ru1.25B2,4.303670883178711,3.38
13205,W1F0.41O2.59,2.8852577209472656,0.42
13206,W1F0.44O2.56,2.9581165313720703,0.41
13207,W1F0.45O2.55,3.0252532958984375,0.38
13208,W2Zr1,4.790281295776367,2.16
13209,W4.8Ta0.2Si1B2,6.08125114440918,6.5
13210,W5Si1B2,5.556629180908203,5.8
13211,W7Re13B1,6.043611526489258,7.1
13212,W7Re13C1,7.307416915893555,7.3
13213,Y0.125Lu0.875Ba2Cu3O,79.52986145019531,87.9
13214,Y0.12Er0.88Rh4B4,5.087320327758789,8.74
13215,Y0.14Tm0.85Ba2Cu3O7,89.93722534179688,91.0
13216,Y0.15Dy0.85Ni2B2C1,7.964788436889648,4.3
13217,Y0.16Lu0.84Ni2B2C1,16.614574432373047,15.2
13218,Y0.19Ba1.99Cu2.85O7,89.72742462158203,94.5
13219,Y0.1Gd0.9Ba2Cu3O8,93.76748657226562,90.5
13220,Y0.1La0.9Ba2Cu3O7.05,71.12088012695312,79.0
13221,Y0.25Cd0.75Ba2Cu3O7,73.89169311523438,53.2
13222,Y0.25Eu0.75Ba2Cu4O8,75.49082946777344,75.0
13223,Y0.25Lu0.75Ba2Cu3O,82.16143798828125,86.0
13224,Y0.25Pr0.75Sr2Cu2.8Re0.2O6,14.74172592163086,14.0
13225,Y0.25Pr0.75Sr2Cu2.8Re0.2O7,15.549650192260742,14.0
13226,Y0.28Er0.72Rh4B4,5.125057220458984,9.05
13227,Y0.2Ca0.4Pr0.4Ba2Cu3O7,67.34562683105469,36.5
13228,Y0.2Eu0.8Ba2Cu3O7,83.88339233398438,93.8
13229,Y0.2Gd0.8Ba2Cu3O,86.62074279785156,93.0
13230,Y0.2Gd0.8Ba2Cu3O7,90.84117126464844,92.0
13231,Y0.2La0.8Ba2Cu3O7,77.62629699707031,81.0
13232,Y0.2Lu0.8Ir4B4,4.784049987792969,3.04
13233,Y0.2Lu0.8Ni2B2C1,16.954116821289062,14.68
13234,Y0.2Pr0.3Ca0.5Ba2Cu3O7,80.03044128417969,105.0
13235,Y0.2Yb0.8Ba2Cu3O6.91,88.51510620117188,91.4
13236,Y0.33Ba0.67Cu3O,84.73939514160156,97.0
13237,Y0.35Pr0.65Ba1Sr1Cu3O6.9,19.49111557006836,20.3
13238,Y0.35Pr0.65Ba1Sr1Cu3O7,19.713951110839844,17.9
13239,Y0.375Lu0.625Ba2Cu3O,84.7093734741211,86.9
13240,Y0.38Ba1.74La0.88Cu3O6.95,58.442893981933594,25.0
13241,Y0.3Ba0.7Cu1O3,97.1850814819336,95.5
13242,Y0.3Cd0.7Ba2Cu3O7,76.6021957397461,87.0
13243,Y0.3La0.7Ba2Cu3O6.98,80.74486541748047,82.0
13244,Y0.3Lu0.7Ir4B4,4.676191329956055,2.98
13245,Y0.3Lu0.7Ni2B2C1,17.36434555053711,15.0
13246,Y0.3Pr0.7Ba1Sr1Cu3O6.95,17.288589477539062,14.0
13247,Y0.3Pr0.7Ba2Cu4O8,13.583850860595703,24.0
13248,Y0.3Pr0.7Sr2Cu2.7Mo0.3O7,18.702198028564453,12.2
13249,Y0.3Pr0.7Sr2Cu2.85Re0.15O7,19.261655807495117,15.8
13250,Y0.4375La0.2625Pr0.3Ba2Cu3O7,37.42957305908203,28.9
13251,Y0.44Pr0.56Ba2Cu3O6.93,16.44183349609375,2.1
13252,Y0.44Pr0.56Ba2Cu3O7,16.849700927734375,11.0
13253,Y0.45Dy0.55Ni2B2C1,8.39634895324707,5.2
13254,Y0.45Pr0.55Ba2Cu3O6.953,17.244205474853516,14.4
13255,Y0.45Pr0.55Ba2Cu3O6.98,17.40347671508789,10.1
13256,Y0.475Ca0.475Sr2.05Cu2.4C0.6O,62.100608825683594,63.0
13257,Y0.47Er0.53Rh4B4,5.230907440185547,9.5
13258,Y0.47Pr0.53Ba2Cu3O6.96,19.134231567382812,13.5
13259,Y0.47Pr0.53Ba2Cu3O7,19.447959899902344,8.0
13260,Y0.4Ba0.6Cu1O,94.04352569580078,90.833336
13261,Y0.4Ca0.3Pr0.3Ba2Cu3O7.02,68.0175552368164,53.6
13262,Y0.4Ca0.6Ba1.1La0.9Cu3O7.12,82.03553771972656,82.0
13263,Y0.4Ca0.6Ba1.2La0.8Cu3O7.07,82.81378936767578,82.0
13264,Y0.4Cd0.6Ba2Cu3O7,83.21389770507812,91.7
13265,Y0.4Cu0.6Ba1.3La0.7Cu3O7,51.219505310058594,82.0
13266,Y0.4Cu0.6Ba1.4La0.6Cu3O6.95,54.300697326660156,81.0
13267,Y0.4Gd0.6Ba2Cu3O,89.87947082519531,93.0
13268,Y0.4Gd0.6Ba2Cu3O7,90.87432861328125,92.0
13269,Y0.4La0.6Ba2Cu3O6.99,81.46502685546875,85.0
13270,Y0.4Lu0.6Ir4B4,4.520423889160156,3.07
13271,Y0.4Pr0.6Ba0.75Sr1.25Cu3O6.92,25.450965881347656,23.0
13272,Y0.4Pr0.6Ba1.25Sr0.75Cu3O6.92,23.89712905883789,17.0
13273,Y0.4Pr0.6Ba1.2Sr0.8Cu3O7,24.160158157348633,15.5
13274,Y0.4Pr0.6Ba1.5Ca0.5Cu3O7,22.85999298095703,26.7
13275,Y0.4Pr0.6Ba1.6Ca0.4Cu3O7,23.439884185791016,30.3
13276,Y0.4Pr0.6Ba1.7Ca0.3Cu3O7,24.313720703125,29.0
13277,Y0.4Pr0.6Ba1.8Ca0.2Cu3O7,24.902572631835938,23.9
13278,Y0.4Pr0.6Ba1Sr1Cu3O6.92,24.325105667114258,18.0
13279,Y0.4Pr0.6Ba1Sr1Cu3O7,24.586925506591797,22.2
13280,Y0.4Pr0.6Ba1Sr1Cu3O8.9,33.13094711303711,24.1
13281,Y0.4Pr0.6Ba2Cu3O6.95,14.761703491210938,9.0
13282,Y0.4Pr0.6Ba2Cu4O8,18.333290100097656,37.875
13283,Y0.4Pr0.6Sr2Cu2.7Mo0.3O7,19.97304916381836,17.3
13284,Y0.4Pr0.6Sr2Cu2.85Re0.15O6.8,22.97858428955078,20.2
13285,Y0.4Pr0.6Sr2Cu2.8Re0.2O6,19.99697494506836,25.0
13286,Y0.4Yb0.6Ba2Cu3O6.93,89.02266693115234,91.1
13287,Y0.52Eu0.58Ba1.9Cu2.69Al0.42O7,50.98040771484375,42.4
13288,Y0.54Pr0.46Ba2Cu3O7,29.709156036376953,38.0
13289,Y0.55Pr0.45Ba2Cu3O6.65,26.624427795410156,30.7
13290,Y0.55Pr0.45Ba2Cu3O6.8,28.386066436767578,23.5
13291,Y0.55Pr0.45Ba2Cu3O6.98,30.978702545166016,33.6
13292,Y0.55Pr0.45Ba2Cu3O7,31.279865264892578,36.5
13293,Y0.55Pr0.45Ba2Cu3O7.01,31.426485061645508,29.2
13294,Y0.5625La0.3375Pr0.1Ba2Cu3O7,67.96036529541016,51.85
13295,Y0.56Er0.44Rh4B4,5.273868560791016,9.64
13296,Y0.56Pr0.44Ba2Cu3O7,32.82619857788086,36.0
13297,Y0.57Pr0.43Ba2Cu3O7,34.26592254638672,22.0
13298,Y0.58Ca0.42Ba2Cu2.52Co0.48O,71.2916488647461,79.0
13299,Y0.58Pr0.42Ba2Cu3O7,35.787437438964844,40.0
13300,Y0.5Ca0.5Ba1.1La0.9Cu3O7.15,78.23004150390625,70.0
13301,Y0.5Ca0.5Ba1.2La0.8Cu3O7.12,79.820556640625,82.0
13302,Y0.5Ca0.5Ba1.5La0.5Cu3O6.94,81.48690795898438,82.0
13303,Y0.5Ca0.5Ba1.5La0.5Cu3O6.96,81.67876434326172,82.5
13304,Y0.5Ca0.5Ba1.8Nd0.2Cu3O,65.6625747680664,34.0
13305,Y0.5Ca0.5Ba2Cu3O,76.39997863769531,77.0
13306,Y0.5Ca0.5Sr0.7Ba1.3Cu2.6C0.4O7,84.7722396850586,79.0
13307,Y0.5Ca0.5Sr1Ba1Cu2.75B0.25O,47.74250411987305,50.0
13308,Y0.5Cd0.5Ba2Cu3O7,87.52261352539062,93.2
13309,Y0.5Eu0.5Ba2Cu4O8,75.65997314453125,77.0
13310,Y0.5La0.3Pr0.2Ba2Cu3O7,47.65388870239258,32.9
13311,Y0.5La0.5B6,2.5976734161376953,1.6
13312,Y0.5La0.5Ba2Cu3O7.01,81.38189697265625,86.0
13313,Y0.5La0.5Rh3B2,4.4405517578125,1.88
13314,Y0.5Lu0.5Ba2Cu3O,86.26960754394531,86.7
13315,Y0.5Lu0.5Ir4B4,4.405521392822266,3.21
13316,Y0.5Lu0.5Ni2B2C1,15.5487060546875,14.7
13317,Y0.5Na0.5Ba2Cu3O,50.712486267089844,41.3
13318,Y0.5Pr0.2Ca0.3Ba2Cu3O7,76.33843994140625,74.0
13319,Y0.5Pr0.2Cd0.1Ca0.2Ba2Cu3O7,74.13895416259766,68.0
13320,Y0.5Pr0.2Cd0.2Ca0.1Ba2Cu3O7,60.342079162597656,54.0
13321,Y0.5Pr0.2Cd0.3Ba2Cu3O7,37.16484451293945,42.0
13322,Y0.5Pr0.5Ba1Sr1Cu3O6.9,38.03645706176758,36.0
13323,Y0.5Pr0.5Ba1Sr1Cu3O7,38.98750686645508,32.1
13324,Y0.5Pr0.5Ba2Cu3O,24.948225021362305,21.9
13325,Y0.5Pr0.5Ba2Cu3O6.53,18.965871810913086,5.2
13326,Y0.5Pr0.5Ba2Cu3O6.61,19.5743350982666,4.6
13327,Y0.5Pr0.5Ba2Cu3O6.65,19.905263900756836,18.7
13328,Y0.5Pr0.5Ba2Cu3O6.66,19.98428726196289,3.5
13329,Y0.5Pr0.5Ba2Cu3O6.68,20.143566131591797,27.1
13330,Y0.5Pr0.5Ba2Cu3O6.71,20.394935607910156,4.0
13331,Y0.5Pr0.5Ba2Cu3O6.76,20.839757919311523,4.0
13332,Y0.5Pr0.5Ba2Cu3O6.85,21.7802734375,4.0
13333,Y0.5Pr0.5Ba2Cu3O6.95,22.924724578857422,20.45
13334,Y0.5Pr0.5Ba2Cu3O6.96,23.040552139282227,12.0
13335,Y0.5Pr0.5Ba2Cu3O6.965,23.09853744506836,10.0
13336,Y0.5Pr0.5Ba2Cu3O6.98,23.274635314941406,21.9
13337,Y0.5Pr0.5Ba2Cu3O7,23.50946617126465,28.1975
13338,Y0.5Pr0.5Ba2Cu4O8,31.314599990844727,50.5
13339,Y0.5Pr0.5Sr2Cu2.7Mo0.3O7,20.926864624023438,22.2
13340,Y0.5Pr0.5Sr2Cu2.85Re0.15O7,26.48158836364746,26.2
13341,Y0.5Sc0.5Ba2Cu3O7,89.29493713378906,83.0
13342,Y0.5Sm0.5Ba2Cu3O7,84.508056640625,92.0
13343,Y0.625La0.375Ba2Cu3O7,80.97185516357422,67.6
13344,Y0.625Lu0.375Ba2Cu3O,87.67423248291016,88.0
13345,Y0.64Ca0.36Ba2Cu2.64Co0.36O6.87,74.6051254272461,82.0
13346,Y0.65Ca0.15Pr0.2Ba2Cu3O6.95,73.34566497802734,77.1
13347,Y0.65Ca0.35Sr2Cu2Ga1O6.99,34.60188674926758,27.0
13348,Y0.65Ca0.35Sr2Cu2Ga1O7,34.59648895263672,27.0
13349,Y0.65Dy0.35Ni2B2C1,8.327611923217773,10.6
13350,Y0.65La0.35B6,2.419282913208008,4.0
13351,Y0.65Pr0.2Ca0.15Ba2Cu3O,71.44140625,72.2
13352,Y0.65Pr0.2Ca0.15Ba2Cu3O7,73.87603759765625,39.3
13353,Y0.65Pr0.35Ba2Cu3O6.6,38.66937255859375,21.5
13354,Y0.65Pr0.35Ba2Cu3O6.75,41.51375198364258,6.3
13355,Y0.65Pr0.35Ba2Cu3O6.85,43.894317626953125,16.3
13356,Y0.65Pr0.35Ba2Cu3O6.95,46.72785186767578,33.0
13357,Y0.65Pr0.35Ba2Cu3O7.01,48.487945556640625,44.5
13358,Y0.65Tb0.35Ni2B2C1,6.154062271118164,4.6
13359,Y0.68Eu0.39Ba1.93Cu2.73Al0.32O7,63.18930435180664,47.5
13360,Y0.68Tb0.32Ba2Cu3O7,85.90481567382812,91.0
13361,Y0.69Ca0.31Ba2Cu3O6,34.23158264160156,27.7
13362,Y0.6Ba0.9Cu1O,95.98544311523438,88.0
13363,Y0.6Ca0.2Pr0.2Ba2Cu3O6.95,72.75631713867188,72.9
13364,Y0.6Ca0.2Pr0.2Ba2Cu3O7,73.35794067382812,67.1
13365,Y0.6Ca0.4Ba1.1La0.9Cu3O7.18,69.6044921875,47.0
13366,Y0.6Ca0.4Ba1.2La0.8Cu3O7.15,73.276611328125,67.0
13367,Y0.6Ca0.4Ba1.3La0.7Cu3O7.12,76.22159576416016,82.0
13368,Y0.6Ca0.4Ba1.4La0.6Cu3O7.07,78.43489074707031,83.0
13369,Y0.6Ca0.4Ba1.5La0.5Cu3O7.01,79.99945068359375,82.4
13370,Y0.6Ca0.4Ba1.6La0.4Cu3O,77.91261291503906,75.25
13371,Y0.6Ca0.4Ba1.6La0.4Cu3O6.95,81.07402038574219,82.0
13372,Y0.6Ca0.4Ba1.6La0.4Cu3O6.96,81.18263244628906,78.0
13373,Y0.6Ca0.4Ba1.8Nd0.2Cu3O,67.93244934082031,81.5
13374,Y0.6Ca0.4Ba1.9Nd0.1Cu3O,69.8013916015625,80.3
13375,Y0.6Ca0.4Sr1.6Ba0.4Cu2Ga1O7,54.1492919921875,56.0
13376,Y0.6Ca0.4Sr1.7Ba0.3Cu2Ga1O7,53.482627868652344,50.0
13377,Y0.6Ca0.4Sr1.8Ba0.2Cu2Ga1O7,52.01691436767578,56.5
13378,Y0.6Ca0.4Sr2Cu2Ga1O7,36.62588882446289,41.0
13379,Y0.6Cd0.4Ba2Cu3O7,90.14527893066406,91.7
13380,Y0.6Eu0.4Ba2Cu3O7,86.56002807617188,92.6
13381,Y0.6Gd0.4Ba2Cu3O7,89.22669219970703,92.0
13382,Y0.6La0.4B6,2.4650135040283203,4.4
13383,Y0.6La0.4Ba2Cu3O6.92,78.98026275634766,85.0
13384,Y0.6Lu0.4Ir4B4,4.355264663696289,3.06
13385,Y0.6Na0.4Ba2Cu3O,51.600738525390625,52.8
13386,Y0.6Pr0.2Ca0.2Ba2Cu3O,71.71491241455078,66.3
13387,Y0.6Pr0.2Ca0.2Ba2Cu3O7,73.35794830322266,50.55
13388,Y0.6Pr0.2Cd0.2Ba2Cu3O7,46.02069091796875,49.0
13389,Y0.6Pr0.4Ba0.2Sr1.8Cu3O7,45.671142578125,44.0
13390,Y0.6Pr0.4Ba0.4Sr1.6Cu3O7,53.531951904296875,50.0
13391,Y0.6Pr0.4Ba0.6Sr1.4Cu3O6.89,54.67902374267578,49.0
13392,Y0.6Pr0.4Ba0.8Sr1.2Cu3O6.89,54.65852355957031,49.0
13393,Y0.6Pr0.4Ba1.2Sr0.8Cu3O6.89,51.56505584716797,52.0
13394,Y0.6Pr0.4Ba1.4Sr0.6Cu3O6.83,48.52909851074219,45.0
13395,Y0.6Pr0.4Ba1.6Sr0.4Cu3O6.87,47.35338592529297,44.0
13396,Y0.6Pr0.4Ba1.8Sr0.2Cu3O6.85,44.60563659667969,47.0
13397,Y0.6Pr0.4Ba1Sr1Cu3O6.89,53.365657806396484,53.0
13398,Y0.6Pr0.4Ba1Sr1Cu3O6.9,53.48643493652344,60.5
13399,Y0.6Pr0.4Ba1Sr1Cu3O7,54.672847747802734,52.4
13400,Y0.6Pr0.4Ba2Cu3O,41.05961990356445,38.2
13401,Y0.6Pr0.4Ba2Cu3O6.5,31.760318756103516,14.9
13402,Y0.6Pr0.4Ba2Cu3O6.53,32.11637496948242,15.0
13403,Y0.6Pr0.4Ba2Cu3O6.61,33.05772399902344,26.0
13404,Y0.6Pr0.4Ba2Cu3O6.65,33.52088928222656,38.0
13405,Y0.6Pr0.4Ba2Cu3O6.66,33.635982513427734,25.4
13406,Y0.6Pr0.4Ba2Cu3O6.76,34.8603630065918,34.0
13407,Y0.6Pr0.4Ba2Cu3O6.8,35.39218521118164,33.9
13408,Y0.6Pr0.4Ba2Cu3O6.85,36.197879791259766,27.8
13409,Y0.6Pr0.4Ba2Cu3O6.88,36.70844268798828,47.0
13410,Y0.6Pr0.4Ba2Cu3O6.9,37.06668472290039,32.0
13411,Y0.6Pr0.4Ba2Cu3O6.929,37.65380859375,45.05
13412,Y0.6Pr0.4Ba2Cu3O6.95,38.11107635498047,34.233334
13413,Y0.6Pr0.4Ba2Cu3O6.96,38.34108352661133,32.0
13414,Y0.6Pr0.4Ba2Cu3O6.965,38.455055236816406,35.0
13415,Y0.6Pr0.4Ba2Cu3O6.97,38.568973541259766,40.0
13416,Y0.6Pr0.4Ba2Cu3O6.98,38.79208755493164,44.1
13417,Y0.6Pr0.4Ba2Cu3O7,39.23752975463867,45.272
13418,Y0.6Pr0.4Ba2Cu4O7.95,43.05589294433594,63.0
13419,Y0.6Pr0.4Ba2Cu4O8,43.99128341674805,55.25
13420,Y0.6Pr0.4Cu2.85Re0.15O7,38.73925018310547,33.9
13421,Y0.6Pr0.4Sr2Cu2.7Mo0.3O7,21.740768432617188,25.9
13422,Y0.6Pr1.4Ba4Cu7O15,12.596120834350586,10.0
13423,Y0.6Sm0.4Ba2Cu3O7,80.88421630859375,78.0
13424,Y0.6Tb0.4Ni2B2C1,5.769277572631836,3.52
13425,Y0.71Er0.29Rh4B4,5.383367538452148,10.0
13426,Y0.72Ca0.28Ba2Cu3O6,33.88599395751953,47.5
13427,Y0.72Pr0.28Ba2Cu3O7,58.955997467041016,60.0
13428,Y0.74Ca0.16Sr0.6Ba1.5Cu2.78S0.22O7,83.65057373046875,77.9
13429,Y0.74Ca0.16Sr1.1Ba1Cu2.78S0.22O7,76.49620819091797,75.1
13430,Y0.74Ca0.16Sr1.6Ba0.5Cu2.78S0.22O7,59.53557205200195,54.9
13431,Y0.74Ca0.16Sr2.1Cu2.78S0.22O7,37.213035583496094,29.95
13432,Y0.74Ca0.26Ba2Cu3O6,33.84781265258789,44.7
13433,Y0.74Eu0.35Ba1.91Cu2.81Al0.3O7,62.908851623535156,59.9
13434,Y0.74Gd0.26Ni2B2C1,9.220197677612305,5.935
13435,Y0.75Ca0.05Pr0.2Ba2Cu3O6.95,78.86173248291016,76.4
13436,Y0.75Ca0.1Pr0.15Ba2Cu3O6.95,79.34709930419922,79.6
13437,Y0.75Ca0.25Ba1.8Nd0.2Cu3O,73.22369384765625,81.5
13438,Y0.75Ca0.25Ba1.9La0.1Cu4O,72.24199676513672,80.4
13439,Y0.75Ca0.25Ba1.9Nd0.1Cu3O,73.57213592529297,80.1
13440,Y0.75Ca0.25Ba2Cu2.75Al0.25O6.86,88.55245971679688,88.2
13441,Y0.75Ca0.25Ba2Cu2.75Co0.25O,77.77622985839844,76.5
13442,Y0.75Ca0.25Ba2Cu2.75Co0.25O6.8,77.02415466308594,61.0
13443,Y0.75Ca0.25Ba2Cu2.75Co0.25O6.82,77.2642822265625,67.5
13444,Y0.75Ca0.25Ba2Cu2.75Co0.25O6.98,78.79171752929688,82.4
