material_id,composition,target
13752,Y0.95Ca0.05Ba1.8Nd0.2Cu3O,87.0
13753,Y0.95Ca0.05Ba1.95La0.05Cu3O,85.75
13754,Y0.95Ca0.05Ba1.9La0.1Cu4O7.9,68.8
13755,Y0.95Ca0.05Ba1.9Nd0.1Cu3O,87.2
13756,Y0.95Ca0.05Ba2Cu2.75Co0.25O7.06,75.1
13757,Y0.95Ca0.05Ba2Cu2.85Co0.15O6.82,83.0
13758,Y0.95Ca0.05Ba2Cu2.88Zn0.12O,33.9
13759,Y0.95Ca0.05Ba2Cu2.8Zn0.2O6.74,3.5
13760,Y0.95Ca0.05Ba2Cu2.94Mg0.06O,75.92
13761,Y0.95Ca0.05Ba2Cu2.94Zn0.06O,66.0
13762,Y0.95Ca0.05Ba2Cu2.95Al0.05O6.88,92.0
13763,Y0.95Ca0.05Ba2Cu2.95Co0.05O,81.25
13764,Y0.95Ca0.05Ba2Cu2.95Co0.05O6.75,64.0
13765,Y0.95Ca0.05Ba2Cu2.95Co0.05O6.84,72.5
13766,Y0.95Ca0.05Ba2Cu2.95Co0.05O6.96,88.0
13767,Y0.95Ca0.05Ba2Cu2.95Ni0.05O6.83,82.0
13768,Y0.95Ca0.05Ba2Cu2.95Zn0.05O6.89,65.0
13769,Y0.95Ca0.05Ba2Cu2.97Mg0.03O,76.6
13770,Y0.95Ca0.05Ba2Cu3O,84.8
13771,Y0.95Ca0.05Ba2Cu3O6.7,71.0
13772,Y0.95Ca0.05Ba2Cu3O6.79,88.0
13773,Y0.95Ca0.05Ba2Cu3O6.94,88.2
13774,Y0.95Ca0.05Ba2Cu3O7,88.55
13775,Y0.95Ca0.05Ba2Cu4O8,85.16
13776,Y0.95Ce0.05B6,1.6
13777,Y0.95Ce0.05Ni2B2C1,13.8
13778,Y0.95Cs0.05Ba2Cu3O6.61,92.45
13779,Y0.95Ga0.05Ba2Cu4O8,75.0
13780,Y0.95Gd0.05Ni2B2C1,13.5
13781,Y0.95K0.05Ba2Cu3O6.6,89.4
13782,Y0.95La0.05Ba2Cu3O6.58,93.65
13783,Y0.95La0.05Fe1As1H0.15O,50.0
13784,Y0.95Pr0.05Ba2Cu3O6.85,85.5
13785,Y0.95Pr0.05Ba2Cu3O6.95,91.5
13786,Y0.95Pr0.05Ba2Cu3O6.96,89.5
13787,Y0.95Pr0.05Ba2Cu3O6.965,88.0
13788,Y0.95Pr0.05Ba2Cu3O6.97,91.5
13789,Y0.95Pr0.05Ba2Cu3O7,91.8
13790,Y0.95Pr0.05Ba2Cu4O8,77.0
13791,Y0.95Pr0.05Ni2B2C1,14.05
13792,Y0.95Rb0.05Ba2Cu3O6.59,92.05
13793,Y0.95Sc0.05Ba2Cu3O6.63,91.7
13794,Y0.95Sc0.05Ba2Cu4O8,79.0
13795,Y0.95Tb0.05Ni2B2C1,14.42
13796,Y0.961Ba1.987Ca0.052Cu3.5O7.5,93.5
13797,Y0.962Ba1.987Ca0.05Cu3O,86.0
13798,Y0.962Ba1.987Ca0.05Cu4O8,91.5
13799,Y0.96Gd0.04Ru2,3.5
13800,Y0.96Pr0.04Ba2Cu3O7,92.0
13801,Y0.96Tb0.04Ba2Cu3O7,92.01
13802,Y0.975Ca0.025Ba2Cu2.975Al0.025O6.89,94.5
13803,Y0.975Ca0.025Ba2Cu3O6.72,70.8
13804,Y0.975Ca0.025Ba2Cu3O6.95,91.5
13805,Y0.975Ca0.025Ba2Cu4O8,80.75
13806,Y0.97Ca0.03Ba2Cu3O6.97,86.7
13807,Y0.97Ca0.03Ba2Cu4O8,81.9
13808,Y0.981Ba1.994Ca0.025Cu4O8,87.1
13809,Y0.984Ca0.016Ba2Cu3O6.986,89.5
13810,Y0.985Ca0.015Ba2Cu3O6.98,89.9
13811,Y0.98Ba1.993Ca0.026Cu3.5O7.5,94.2
13812,Y0.98Ca0.02Ba2Cu3O7,88.45
13813,Y0.98Ca0.02Ba2Cu4O8,87.0
13814,Y0.98Pr0.02Ba2Cu3O7,92.2
13815,Y0.99Ba1.997Ca0.013Cu3.5O7.5,92.8
13816,Y0.99Ba1.99Cu2.847Li0.153O6.4,62.0
13817,Y0.99Ca0.01Ba2Cu4O8,78.7
13818,Y0.99Gd0.01Rh4B4,10.1
13819,Y0.99La0.01Ba2Cu3O7.07,91.0
13820,Y0.9Ba0.1Cu1O4,81.0
13821,Y0.9Ba2.1Cu3O7,92.0
13822,Y0.9Ba2Cu3O6.58,93.4
13823,Y0.9Ca0.1Ba1.5La0.5Cu3O7.13,60.0
13824,Y0.9Ca0.1Ba1.5La0.5Cu3O7.19,57.9
13825,Y0.9Ca0.1Ba1.6La0.4Cu3O7.09,72.0
13826,Y0.9Ca0.1Ba1.6La6Cu3O7.18,43.0
13827,Y0.9Ca0.1Ba1.6Sr0.4Cu4O7.8,85.5
13828,Y0.9Ca0.1Ba1.7La0.3Cu3O7.04,82.0
13829,Y0.9Ca0.1Ba1.8La0.2Cu3O6.97,87.0
13830,Y0.9Ca0.1Ba1.8Nd0.2Cu3O,84.6
13831,Y0.9Ca0.1Ba1.9La0.1Cu3O,81.75
13832,Y0.9Ca0.1Ba1.9La0.1Cu3O6.95,86.0
13833,Y0.9Ca0.1Ba1.9La0.1Cu3O6.96,82.0
13834,Y0.9Ca0.1Ba1.9La0.1Cu4O7.8,79.0
13835,Y0.9Ca0.1Ba1.9Nd0.1Cu3O,83.7
13836,Y0.9Ca0.1Ba2Cu2.55Co0.45O7.02,18.0
13837,Y0.9Ca0.1Ba2Cu2.75Co0.25O7.03,76.9
13838,Y0.9Ca0.1Ba2Cu2.85Co0.15O6.91,84.0
13839,Y0.9Ca0.1Ba2Cu2.8Zn0.2O6.74,15.8
13840,Y0.9Ca0.1Ba2Cu2.9Al0.1O6.88,91.1
13841,Y0.9Ca0.1Ba2Cu2.9Co0.1O,79.25
13842,Y0.9Ca0.1Ba2Cu2.9Co0.1O6.76,57.5
13843,Y0.9Ca0.1Ba2Cu2.9Co0.1O6.84,69.5
13844,Y0.9Ca0.1Ba2Cu2.9Co0.1O6.95,88.0
13845,Y0.9Ca0.1Ba2Cu2.9Ni0.1O6.86,74.0
13846,Y0.9Ca0.1Ba2Cu2.9Zn0.1O6.81,50.0
13847,Y0.9Ca0.1Ba2Cu3O,82.35
13848,Y0.9Ca0.1Ba2Cu3O6.03,19.8
13849,Y0.9Ca0.1Ba2Cu3O6.3,28.1
13850,Y0.9Ca0.1Ba2Cu3O6.4,41.8
13851,Y0.9Ca0.1Ba2Cu3O6.5,66.9
13852,Y0.9Ca0.1Ba2Cu3O6.59,68.8
13853,Y0.9Ca0.1Ba2Cu3O6.6,65.3
13854,Y0.9Ca0.1Ba2Cu3O6.66,80.0
13855,Y0.9Ca0.1Ba2Cu3O6.67,82.0
13856,Y0.9Ca0.1Ba2Cu3O6.7,73.0
13857,Y0.9Ca0.1Ba2Cu3O6.72,82.6
13858,Y0.9Ca0.1Ba2Cu3O6.8,84.1
13859,Y0.9Ca0.1Ba2Cu3O6.87,85.4
13860,Y0.9Ca0.1Ba2Cu3O6.9,88.6
13861,Y0.9Ca0.1Ba2Cu3O6.91,81.1
13862,Y0.9Ca0.1Ba2Cu3O6.93,83.3
13863,Y0.9Ca0.1Ba2Cu3O6.96,81.5
13864,Y0.9Ca0.1Ba2Cu3O6.98,81.8
13865,Y0.9Ca0.1Ba2Cu3O7,81.8
13866,Y0.9Ca0.1Ba2Cu4O8,87.35714285714286
13867,Y0.9Ca0.1C2,3.15
13868,Y0.9Ca0.1Cu3O7,84.4
13869,Y0.9Ca0.1Sr1Ba1Cu2.7Co0.3O6,40.0
13870,Y0.9Ca0.1Sr2Cu2.5Fe0.5O6.9,20.0
13871,Y0.9Ca0.1Sr2Cu2.6Fe0.4O6,28.0
13872,Y0.9Cd0.1Ba2Cu3O7,89.9
13873,Y0.9Ce0.1Ba2Cu4O8,49.833333333333336
13874,Y0.9Ce0.1Ni2B2C1,11.9
13875,Y0.9Cs0.1Ba2Cu3O6.47,91.3
13876,Y0.9Er0.1Ba1.9Sr0.1Cu3O7,88.0
13877,Y0.9Eu0.13Ba1.97Cu2.87Al0.29O7,72.6
13878,Y0.9Eu0.1Ba2Cu3O7,92.0
13879,Y0.9Fe0.1B6,3.3
13880,Y0.9Ga0.1Ba2Cu4O8,74.0
13881,Y0.9Gd0.1Ni2B2C1,12.0
13882,Y0.9Gd0.1Rh4B4,8.66
13883,Y0.9Ho0.1Ba2Cu3O7,60.0
13884,Y0.9K0.1Ba2Cu3O6.51,92.05
13885,Y0.9La0.1B6,6.8
13886,Y0.9La0.1Ba2Cu3O6.62,92.35
13887,Y0.9La0.1Ba2Cu3O6.97,91.0
13888,Y0.9Lu0.1Ni2B2C1,15.56
13889,Y0.9Na0.1Ba2Cu3O,90.2
13890,Y0.9Pr0.05Ca0.05Ba2Cu3O7,86.2
13891,Y0.9Pr0.1Ba2Cu3O,85.1
13892,Y0.9Pr0.1Ba2Cu3O6.5,29.900000000000002
13893,Y0.9Pr0.1Ba2Cu3O6.6,44.1
13894,Y0.9Pr0.1Ba2Cu3O6.65,56.1
13895,Y0.9Pr0.1Ba2Cu3O6.75,52.2
13896,Y0.9Pr0.1Ba2Cu3O6.8,65.6
13897,Y0.9Pr0.1Ba2Cu3O6.82,82.0
13898,Y0.9Pr0.1Ba2Cu3O6.85,75.25
13899,Y0.9Pr0.1Ba2Cu3O6.91,81.0
13900,Y0.9Pr0.1Ba2Cu3O6.95,84.2
13901,Y0.9Pr0.1Ba2Cu3O6.96,83.0
13902,Y0.9Pr0.1Ba2Cu3O6.965,85.0
13903,Y0.9Pr0.1Ba2Cu3O6.97,88.1
13904,Y0.9Pr0.1Ba2Cu3O6.98,85.9
13905,Y0.9Pr0.1Ba2Cu3O7,86.7
13906,Y0.9Pr0.1Ba2Cu4O8,72.025
13907,Y0.9Pr0.1Ni2B2C1,11.2
13908,Y0.9Pr0.1Sr2Cu2.7Mo0.3O7,33.1
13909,Y0.9Rb0.1Ba2Cu3O6.42,92.4
13910,Y0.9Sc0.1Ba2Cu3O6.56,91.4
13911,Y0.9Sc0.1Ba2Cu4O8,81.0
13912,Y0.9Tb0.1Ba2Cu3O7,91.0
13913,Y0.9Tb0.1Ba2Cu4O8,78.0
13914,Y0.9Tb0.1Ni2B2C1,13.09
13915,Y0.9Zn0.1Ba2Cu3O7,54.9
13916,Y1,8.7
13917,Y1.01Ba2.01Cu2.697Fe0.303O,36.0
13918,Y1.01Ba2.01Cu2.906Ni0.094O6.7,71.0
13919,Y1.01Ba2.03Cu2.808Li0.192O6.6,33.0
13920,Y1.04Ba1.96Cu3O6.8,90.6
13921,Y1.1Ba1.9Cu3O6.65,91.25
13922,Y1.1Ba1.9Cu3O7,91.5
13923,Y1.1Ba2Cu3O,77.5
13924,Y1.1Ba2Cu3O6.87,95.9
13925,Y1.2Ba0.8Cu1O4,84.75
13926,Y1.2Ba1.8Cu2O7,92.0
13927,Y1.2Ba1.8Cu3O6.68,92.3
13928,Y1.2Ba2Cu3O6.98,93.4
13929,Y1.2Mo6S8,2.1
13930,Y1.2Pr0.8Ba4Cu7O15,50.333333333333336
13931,Y1.4Ce0.5Sr2.1Cu2.75S0.25O,20.0
13932,Y1.4Pr0.6Ba4Cu7O15,63.0
13933,Y1.4Ti0.6C3,12.9
13934,Y1.55Pr0.2Ca0.25Ba2Cu3O7,20.2
13935,Y1.5Ba1.5Cu3O,90.0
13936,Y1.68Lu0.32Fe3Si5,0.98
13937,Y1.6Ba2.4Cu3O10,90.0
13938,Y1.6Ca0.4Ba4Cu7O,73.0
13939,Y1.6Lu0.4Fe3Si5,1.65
13940,Y1.6Pr0.4Ba4Cu7O15,74.0
13941,Y1.8Au0.2C2.6,10.1
13942,Y1.8Bi0.2C2.9,9.35
13943,Y1.8Ca0.2Ba4Cu7O,78.0
13944,Y1.8Cr0.2C2.9,12.4
13945,Y1.8Ge0.2C2.7,10.6
13946,Y1.8Mo0.2C2.9,13.8
13947,Y1.8Nb0.2C2.7,10.8
13948,Y1.8Pr0.2Ba4Cu7O15,67.15
13949,Y1.8Ru0.2C2.7,11.2
13950,Y1.8Si0.2C2.7,11.3
13951,Y1.8Sn0.2C2.7,10.2
13952,Y1.8Ti0.2C2.7,10.7
13953,Y1.8Ti0.2C2.9,14.2
13954,Y1.8Ti0.2C3.1,14.5
13955,Y1.8V0.2C2.9,11.5
13956,Y1.8W0.2C2.9,14.5
13957,Y1.8W0.2C3.1,14.8
13958,Y1.8Zr0.2C2.9,13.0
13959,Y1.968Lu0.032Fe3Si5,2.9
13960,Y1.9Dy0.1Fe3Si5,2.75
13961,Y1B2C2,3.6
13962,Y1Ba0.4Sr1.6Cu3O,79.5
13963,Y1Ba0.5Sr1.5Cu3O,77.66666666666667
13964,Y1Ba0.5Sr1.5Cu3O6.98,78.0
13965,Y1Ba0.74Sr1.26Cu3O6.98,80.5
13966,Y1Ba0.75Sr1.25Cu3O6.91,80.0
13967,Y1Ba0.75Sr1.25Cu3O6.94,74.0
13968,Y1Ba0.8Sr1.2Cu3O6.8,82.0
13969,Y1Ba0.8Sr1.2Cu3O7,78.0
13970,Y1Ba1.25Sr0.75Cu3O6.928,85.5
13971,Y1Ba1.2Sr0.8Cu3O6.8,86.0
13972,Y1Ba1.2Sr0.8Cu3O7,80.0
13973,Y1Ba1.2Sr0.8Cu4O7.9,79.0
13974,Y1Ba1.36Sr0.64Cu4O8,81.0
13975,Y1Ba1.3Sr0.7Cu3O6.98,84.5
13976,Y1Ba1.46Sr0.54Cu4O8,79.5
13977,Y1Ba1.48Sr0.52Cu3O7,90.0
13978,Y1Ba1.4La0.6Cu3O,13.2
13979,Y1Ba1.4Sr0.6Cu3O6.8,86.0
13980,Y1Ba1.4Sr0.6Cu4O7.8,78.5
13981,Y1Ba1.4Sr0.6Cu4O7.95,82.0
13982,Y1Ba1.4Sr0.6Cu4O8,79.16666666666667
13983,Y1Ba1.54La0.46Cu3O7.118,44.1
13984,Y1Ba1.5Ca0.5Cu3O7,82.0
13985,Y1Ba1.5La0.5Cu3O,39.7
13986,Y1Ba1.5La0.5Cu3O7,0.3
13987,Y1Ba1.5La0.5Cu3O7.06,22.0
13988,Y1Ba1.5La0.5Cu3O7.08,38.0
13989,Y1Ba1.5La0.5Cu3O7.1,30.0
13990,Y1Ba1.5La0.5Cu3O7.17,55.55
13991,Y1Ba1.5La0.5Cu3O7.19,38.3
13992,Y1Ba1.5La0.5Cu3O7.22,36.6
13993,Y1Ba1.5Nd0.5Cu3O,30.0
13994,Y1Ba1.5Sr0.5Cu3O,46.0
13995,Y1Ba1.5Sr0.5Cu3O6.75,49.9
13996,Y1Ba1.5Sr0.5Cu3O6.85,72.9
13997,Y1Ba1.5Sr0.5Cu3O6.9,86.3
13998,Y1Ba1.5Sr0.5Cu3O6.91,86.3
13999,Y1Ba1.5Sr0.5Cu3O6.938,87.6
14000,Y1Ba1.5Sr0.5Cu3O6.95,85.9
14001,Y1Ba1.5Sr0.5Cu3O6.96,89.0
14002,Y1Ba1.5Sr0.5Cu3O6.98,86.0
14003,Y1Ba1.5Sr0.5Cu3O7,86.45
14004,Y1Ba1.65La0.35Cu3O,64.0
14005,Y1Ba1.65Nd0.35Cu3O,88.0
14006,Y1Ba1.65Sr0.35Cu4O8,80.8
14007,Y1Ba1.66La0.34Cu3O7.073,56.0
14008,Y1Ba1.6La0.4Cu3O,52.650000000000006
14009,Y1Ba1.6La0.4Cu3O7,32.2
14010,Y1Ba1.6La0.4Cu3O7.04,59.0
14011,Y1Ba1.6La0.4Cu3O7.05,52.0
14012,Y1Ba1.6La0.4Cu3O7.06,52.0
14013,Y1Ba1.6La0.4Cu3O7.083,49.4
14014,Y1Ba1.6La0.4Cu3O7.11,49.3
14015,Y1Ba1.6La0.4Cu3O7.14,69.075
14016,Y1Ba1.6Nd0.4Cu3O,86.0
14017,Y1Ba1.6Sr0.4Cu3O6.8,88.5
14018,Y1Ba1.6Sr0.4Cu3O7,83.0
14019,Y1Ba1.6Sr0.4Cu4O7.9,79.0
14020,Y1Ba1.6Sr0.4Cu4O7.95,82.0
14021,Y1Ba1.6Sr0.4Cu4O8,79.5
14022,Y1Ba1.72La0.28Cu4O8,18.9
14023,Y1Ba1.75Cu2.75Co0.25O6.95,25.0
14024,Y1Ba1.75Cu2.75Co0.25O7.06,63.0
14025,Y1Ba1.75La0.25Cu2.75Al0.25O,81.0
14026,Y1Ba1.75La0.25Cu2.75Zn0.25O,23.8
14027,Y1Ba1.75La0.25Cu3O,82.25
14028,Y1Ba1.75La0.25Cu4O,60.1
14029,Y1Ba1.75Nd0.25Cu3O,93.0
14030,Y1Ba1.75Pr0.25Cu3O,51.9
14031,Y1Ba1.75Sr0.25Cu3O6.928,89.6
14032,Y1Ba1.76La0.24Cu3O7.024,73.4
14033,Y1Ba1.76Sr0.24Cu4O8,76.0
14034,Y1Ba1.78La0.22Cu4O8,37.9
14035,Y1Ba1.7Cs0.3Cu3O6.6,93.75
14036,Y1Ba1.7K0.3Cu3O6.54,92.85
14037,Y1Ba1.7La0.3Cu2.7Al0.3O,79.0
14038,Y1Ba1.7La0.3Cu3O,73.93333333333334
14039,Y1Ba1.7La0.3Cu3O7,60.9
14040,Y1Ba1.7La0.3Cu3O7.02,69.0
14041,Y1Ba1.7La0.3Cu3O7.059,61.4
14042,Y1Ba1.7La0.3Cu3O7.1,73.5
14043,Y1Ba1.7La0.3Cu4O7.8,62.7
14044,Y1Ba1.7Nd0.3Cu3O,85.0
14045,Y1Ba1.7Rb0.3Cu3O6.52,91.05
14046,Y1Ba1.825La0.175Cu3.5O7.5,54.3
14047,Y1Ba1.85Cu2.85Co0.15O6.94,55.0
14048,Y1Ba1.85Cu2.85Co0.15O7.04,79.0
14049,Y1Ba1.85K0.15Cu3O,64.4
14050,Y1Ba1.85La0.15Cu2.85Al0.15O,83.0
14051,Y1Ba1.85La0.15Cu2.85Zn0.15O,49.9
14052,Y1Ba1.85La0.15Cu3.5O7.5,62.2
14053,Y1Ba1.85La0.15Cu3O,88.85
14054,Y1Ba1.85La0.15Cu4O,63.4
14055,Y1Ba1.85Na0.15Cu3O,90.3
14056,Y1Ba1.85Nd0.15Cu3O,92.0
14057,Y1Ba1.85Pr0.15Cu3O,76.1
14058,Y1Ba1.86La0.14Cu3O6.96,91.9
14059,Y1Ba1.86La0.14Cu3O6.98,89.4
14060,Y1Ba1.875La0.125Cu3.5O7.5,64.0
14061,Y1Ba1.87La0.13Cu4O8,61.0
14062,Y1Ba1.88La0.12Cu3O6.96,93.2
14063,Y1Ba1.89La0.11Cu3O6.96,93.6
14064,Y1Ba1.8Cs0.2Cu3O6.58,93.3
14065,Y1Ba1.8Cu2.8Co0.2O6.95,43.0
14066,Y1Ba1.8Cu2.8Co0.2O7.05,70.0
14067,Y1Ba1.8Cu3O,94.0
14068,Y1Ba1.8K0.2Cu3O,78.5
14069,Y1Ba1.8K0.2Cu3O6.57,93.0
14070,Y1Ba1.8La0.2Cu2.8Al0.2O,82.0
14071,Y1Ba1.8La0.2Cu2.8Zn0.2O,28.7
14072,Y1Ba1.8La0.2Cu3.5O7.5,50.7
14073,Y1Ba1.8La0.2Cu3.97Zn0.03O8,16.2
14074,Y1Ba1.8La0.2Cu3O,85.25
14075,Y1Ba1.8La0.2Cu3O6.6,28.1
14076,Y1Ba1.8La0.2Cu3O6.7,44.3
14077,Y1Ba1.8La0.2Cu3O6.8,47.2
14078,Y1Ba1.8La0.2Cu3O6.81,91.7
14079,Y1Ba1.8La0.2Cu3O6.85,51.4
14080,Y1Ba1.8La0.2Cu3O6.9,61.4
14081,Y1Ba1.8La0.2Cu3O6.95,78.0
14082,Y1Ba1.8La0.2Cu3O6.96,80.0
14083,Y1Ba1.8La0.2Cu3O7,79.05
14084,Y1Ba1.8La0.2Cu3O7.013,80.5
14085,Y1Ba1.8La0.2Cu3O7.03,88.85
14086,Y1Ba1.8La0.2Cu3O7.05,77.3
14087,Y1Ba1.8La0.2Cu4O7.9,60.1
14088,Y1Ba1.8La0.2Cu4O8,44.0
14089,Y1Ba1.8Na0.2Cu3O,90.8
14090,Y1Ba1.8Nd0.2Cu3O,91.4
14091,Y1Ba1.8Pr0.2Cu3O,67.0
14092,Y1Ba1.8Rb0.2Cu3O6.56,90.55
14093,Y1Ba1.8Sc0.2Cu3O6.64,88.8
14094,Y1Ba1.8Sr0.2Cu3O6.8,90.5
14095,Y1Ba1.8Sr0.2Cu3O6.98,89.0
14096,Y1Ba1.8Sr0.2Cu3O7,87.5
14097,Y1Ba1.8Sr0.2Cu4O7.9,78.0
14098,Y1Ba1.8Sr0.2Cu4O7.95,82.0
14099,Y1Ba1.8Sr0.2Cu4O8,77.7
14100,Y1Ba1.925La0.075Cu3.5O7.5,77.3
14101,Y1Ba1.925La0.075Cu3O6.9,99.0
14102,Y1Ba1.926Ca0.074Cu4O8,83.3
14103,Y1Ba1.92La0.08Cu3O6.96,94.0
14104,Y1Ba1.92La0.08Cu3O6.965,92.6
14105,Y1Ba1.94La0.06Cu3O6.96,94.0
14106,Y1Ba1.95Cs0.05Cu3O,84.5
14107,Y1Ba1.95Cs0.05Cu3O7,85.5
14108,Y1Ba1.95Cu2.95Co0.05O6.9,70.0
14109,Y1Ba1.95Cu2.95Co0.05O7,90.0
14110,Y1Ba1.95K0.05Cu3O,86.8
14111,Y1Ba1.95La0.05Cu2.95Al0.05O,90.0
14112,Y1Ba1.95La0.05Cu2.95Zn0.05O,71.9
14113,Y1Ba1.95La0.05Cu3O,86.6
14114,Y1Ba1.95La0.05Cu3O6.89,86.0
14115,Y1Ba1.95La0.05Cu3O6.9,99.0
14116,Y1Ba1.95La0.05Cu3O6.96,93.8
14117,Y1Ba1.95La0.05Cu3O6.98,89.65
14118,Y1Ba1.95La0.05Cu4O,74.3
14119,Y1Ba1.95Na0.05Cu3O,90.7
14120,Y1Ba1.95Nd0.05Cu3O,92.5
14121,Y1Ba1.95Pr0.05Cu3O,88.1
14122,Y1Ba1.96La0.04Cu3O6.96,93.6
14123,Y1Ba1.96Sr0.04Cu3O6.98,91.8
14124,Y1Ba1.96Sr0.04Cu3O7,90.0
14125,Y1Ba1.972Ca0.028Cu4O8,79.7
14126,Y1Ba1.975La0.025Cu3O6.95,99.0
14127,Y1Ba1.97Cu2.55Au0.13O,93.3
14128,Y1Ba1.97La0.03Cu3O6.96,93.2
14129,Y1Ba1.98La0.02Cu3.5O7.5,87.8
14130,Y1Ba1.98La0.02Cu3O6.96,92.6
14131,Y1Ba1.98La0.02Cu4O8,74.3
14132,Y1Ba1.99Cu2.847Ag0.153O6.7,86.0
14133,Y1Ba1.99La0.01Cu3O6.96,92.1
14134,Y1Ba1.9Ca0.1Cu3O6.84,85.0
14135,Y1Ba1.9Ca0.1Cu4O8,85.4
14136,Y1Ba1.9Cs0.1Cu3O6.65,93.45
14137,Y1Ba1.9Cu2.9Co0.1O6.92,66.0
14138,Y1Ba1.9Cu2.9Co0.1O7.02,89.0
14139,Y1Ba1.9Cu3O,96.0
14140,Y1Ba1.9K0.1Cu3O,81.65
14141,Y1Ba1.9K0.1Cu3O6.61,92.7
14142,Y1Ba1.9K0.1Cu3O6.9,91.5
14143,Y1Ba1.9La0.1Cu2.9Al0.1O,84.0
14144,Y1Ba1.9La0.1Cu2.9Zn0.1O,50.8
14145,Y1Ba1.9La0.1Cu3.5O7.5,70.5
14146,Y1Ba1.9La0.1Cu3.93Zn0.07O8,17.8
14147,Y1Ba1.9La0.1Cu3.95Zn0.05O8,33.3
14148,Y1Ba1.9La0.1Cu3.972Zn0.028O8,48.7
14149,Y1Ba1.9La0.1Cu3O,93.55
14150,Y1Ba1.9La0.1Cu3O6.5,32.9
14151,Y1Ba1.9La0.1Cu3O6.6,50.6
14152,Y1Ba1.9La0.1Cu3O6.7,54.5
14153,Y1Ba1.9La0.1Cu3O6.73,92.85
14154,Y1Ba1.9La0.1Cu3O6.8,57.9
14155,Y1Ba1.9La0.1Cu3O6.85,67.0
14156,Y1Ba1.9La0.1Cu3O6.9,88.4
14157,Y1Ba1.9La0.1Cu3O6.92,90.0
14158,Y1Ba1.9La0.1Cu3O6.96,93.5
14159,Y1Ba1.9La0.1Cu3O6.975,93.9
14160,Y1Ba1.9La0.1Cu3O6.99,90.675
14161,Y1Ba1.9La0.1Cu3O7,92.35
14162,Y1Ba1.9La0.1Cu3O7.06,91.9
14163,Y1Ba1.9La0.1Cu3O8,64.0
14164,Y1Ba1.9La0.1Cu4O7.8,67.8
14165,Y1Ba1.9La0.1Cu4O8,61.0
14166,Y1Ba1.9Na0.1Cu3O,88.4
14167,Y1Ba1.9Nd0.1Cu3O,92.3
14168,Y1Ba1.9Pr0.1Cu3O,83.3
14169,Y1Ba1.9Rb0.1Cu3O6.52,93.35
14170,Y1Ba1.9Sc0.1Cu3O6.55,88.95
14171,Y1Ba1.9Sr0.1Cu3O6.89,89.0
14172,Y1Ba1.9Sr0.1Cu3O7,88.0
14173,Y1Ba1.9Sr0.1Cu4O7.9,78.0
14174,Y1Ba1Sr1Cu2.5B0.1S0.4O,44.0
14175,Y1Ba1Sr1Cu2.5B0.2S0.3O,25.0
14176,Y1Ba1Sr1Cu2.5B0.5O,41.2
14177,Y1Ba1Sr1Cu2.5S0.5O,50.9
14178,Y1Ba1Sr1Cu2.75Sn0.25O7.16,40.9
14179,Y1Ba1Sr1Cu2.75Sn0.25O7.163,40.9
14180,Y1Ba1Sr1Cu2.85Sn0.15O7.06,63.8
14181,Y1Ba1Sr1Cu2.85Sn0.15O7.062,63.7
14182,Y1Ba1Sr1Cu2.8Mo0.2O7.3,68.0
14183,Y1Ba1Sr1Cu2.8P0.2O4,47.0
14184,Y1Ba1Sr1Cu2.8Sn0.2O7.12,49.8
14185,Y1Ba1Sr1Cu2.8Sn0.2O7.122,49.3
14186,Y1Ba1Sr1Cu2.95Mo0.05O7.07,85.0
14187,Y1Ba1Sr1Cu2.95Sn0.05O6.96,73.80000000000001
14188,Y1Ba1Sr1Cu2.975Sn0.025O6.91,76.3
14189,Y1Ba1Sr1Cu2.975Sn0.025O6.92,77.0
14190,Y1Ba1Sr1Cu2.9Mo0.1O7.16,86.0
14191,Y1Ba1Sr1Cu2.9Sn0.1O7,69.1
14192,Y1Ba1Sr1Cu2.9Sn0.1O7.001,68.6
14193,Y1Ba1Sr1Cu3O,82.5
14194,Y1Ba1Sr1Cu3O6.685,34.0
14195,Y1Ba1Sr1Cu3O6.8,67.5
14196,Y1Ba1Sr1Cu3O6.83,58.5
14197,Y1Ba1Sr1Cu3O6.88,75.6
14198,Y1Ba1Sr1Cu3O6.899,80.2
14199,Y1Ba1Sr1Cu3O6.9,92.0
14200,Y1Ba1Sr1Cu3O6.91,81.0
14201,Y1Ba1Sr1Cu3O6.93,80.8
14202,Y1Ba1Sr1Cu3O6.94,79.0
14203,Y1Ba1Sr1Cu3O6.947,83.3
14204,Y1Ba1Sr1Cu3O6.96,83.5
14205,Y1Ba1Sr1Cu3O6.98,82.8
14206,Y1Ba1Sr1Cu3O7,81.0
14207,Y1Ba2.01Cu2.7Co0.3O6.8,36.0
14208,Y1Ba2.01Cu2.806Cr0.194O7.3,62.0
14209,Y1Ba2.01Cu2.81Ni0.19O6.7,65.0
14210,Y1Ba2.01Cu3.11O7,86.0
14211,Y1Ba2.02Cu2.18Zn0.82O7,30.0
14212,Y1Ba2.1Cu3O,96.0
14213,Y1Ba2.2Cu3O,96.0
14214,Y1Ba2.2Cu4O8,80.0
14215,Y1Ba2.85La0.15Cu3O7,89.9
14216,Y1Ba2.85Nd0.15Cu3O7,93.2
14217,Y1Ba2.85Pr0.15Cu3O7,83.6
14218,Y1Ba2.88La0.12Cu3O7,93.3
